metric,events,condition,loss,mean,candidate_sd,eligible,targets,candidates_per_target
phrase-cosine,1,pitch,waveform_l1,0.03476594951936362,0.18187374522363192,8192,32,256
phrase-cosine,1,pitch,waveform_mse,0.022171514608559095,0.14624225753331055,8192,32,256
phrase-cosine,1,pitch,single_stft,0.3397347619373885,0.6377106129043555,8192,32,256
phrase-cosine,1,pitch,linear_mss,0.169398133748018,0.3819986343169185,8192,32,256
phrase-cosine,1,pitch,smooth_mss,0.23155697739892783,0.286551013649121,8192,32,256
phrase-cosine,1,pitch,sot_published_composite,0.019049540295877434,0.08931164188366732,8192,32,256
phrase-cosine,1,pitch,linear_jtfot,0.08651785548155998,0.2582081400166818,8192,32,256
phrase-cosine,1,pitch,log_jtfot,0.26296714488624723,0.3308841810751506,8192,32,256
phrase-cosine,1,pitch,bidirectional_cumulative_energy,0.8751406915167811,0.15063506620377484,8192,32,256
phrase-cosine,1,pitch,log_quadrature_bicul,0.8896153737469519,0.13281419565084251,8192,32,256
phrase-cosine,1,pitch,fading,0.7538286165668258,0.18550976670549604,8192,32,256
phrase-cosine,1,pitch,forward_log,0.8231376121627543,0.23588327477985246,8192,32,256
phrase-cosine,2,pitch,waveform_l1,0.01332893706494995,0.21770952860192522,8192,32,256
phrase-cosine,2,pitch,waveform_mse,0.008533115617179022,0.21613577006264992,8192,32,256
phrase-cosine,2,pitch,single_stft,0.12039750576074171,0.3569770090088866,8192,32,256
phrase-cosine,2,pitch,linear_mss,0.07669031062787718,0.2762561318187405,8192,32,256
phrase-cosine,2,pitch,smooth_mss,0.11454070494056476,0.26087448426354287,8192,32,256
phrase-cosine,2,pitch,sot_published_composite,0.0003257083266213481,0.21196270448477775,8192,32,256
phrase-cosine,2,pitch,linear_jtfot,0.06661024307823028,0.22748043996355405,8192,32,256
phrase-cosine,2,pitch,log_jtfot,0.1168323719640904,0.25538528036708724,8192,32,256
phrase-cosine,2,pitch,bidirectional_cumulative_energy,0.4005690184888861,0.30326194833453207,8192,32,256
phrase-cosine,2,pitch,log_quadrature_bicul,0.4159204567688663,0.30244564371871435,8192,32,256
phrase-cosine,2,pitch,fading,0.43888741148051075,0.29915541140880875,8192,32,256
phrase-cosine,2,pitch,forward_log,0.4333708627980468,0.27682001950638035,8192,32,256
phrase-cosine,4,pitch,waveform_l1,0.006968907036481437,0.20933206273456129,8192,32,256
phrase-cosine,4,pitch,waveform_mse,0.007180464772208864,0.21764249545284925,8192,32,256
phrase-cosine,4,pitch,single_stft,0.05147907060137942,0.2437349463853681,8192,32,256
phrase-cosine,4,pitch,linear_mss,0.03402165606817006,0.22969987605468886,8192,32,256
phrase-cosine,4,pitch,smooth_mss,0.03740111016009686,0.24330159164579543,8192,32,256
phrase-cosine,4,pitch,sot_published_composite,-0.010519030495976616,0.20770288451318789,8192,32,256
phrase-cosine,4,pitch,linear_jtfot,0.051915991088026886,0.220333151902619,8192,32,256
phrase-cosine,4,pitch,log_jtfot,0.05900409135700694,0.2260513725489362,8192,32,256
phrase-cosine,4,pitch,bidirectional_cumulative_energy,0.20165096042720115,0.25602791404377695,8192,32,256
phrase-cosine,4,pitch,log_quadrature_bicul,0.21665323854158325,0.2550354647592052,8192,32,256
phrase-cosine,4,pitch,fading,0.233532500856853,0.27208168382816256,8192,32,256
phrase-cosine,4,pitch,forward_log,0.21627801751110518,0.23389717417485925,8192,32,256
phrase-cosine,1,time,waveform_l1,0.025091175951424703,0.9371759486762516,8192,32,256
phrase-cosine,1,time,waveform_mse,0.0340760490235926,0.9027609332599654,8192,32,256
phrase-cosine,1,time,single_stft,0.4396679185646203,0.7298296767821573,8192,32,256
phrase-cosine,1,time,linear_mss,0.11347803739802076,0.9018492938591375,8192,32,256
phrase-cosine,1,time,smooth_mss,0.07198120974896327,0.9343865221375396,8192,32,256
phrase-cosine,1,time,sot_published_composite,0.017828666112187298,0.9971854658611659,8192,32,256
phrase-cosine,1,time,linear_jtfot,0.66789105847185,0.645767544653534,8192,32,256
