loss,label,cardinality,target_index,target_id,pitch_mae_cents,onset_mae_ms,log_spectral_distance_db,initial_loss,reported_loss,terminal_loss,updates,stopped_by,lr_reductions,target_f0_hz,target_onset_seconds,reported_f0_hz,reported_onset_seconds
linear_mss,LinMSS,2,100,C02-T0100,57.99594350562407,225.0538656888492,19.542739281793967,0.8209578867826935,0.21871222809904334,0.27985134635382675,1259,patience,4,"[292.4307063615063, 122.04655188078786]","[1.1546348343152206, 1.6069378011389523]","[312.6785222329655, 122.05286200655807]","[0.70456979634275, 1.6069804945441801]"
linear_mss,LinMSS,2,101,C02-T0101,6.883733583151752e-08,9.4430574471005e-09,3.763855294858189e-07,0.6142109373411173,4.989304934690559e-10,1.241324337359692e-08,7403,patience,22,"[165.93422048180435, 279.3325320855468]","[0.5376796055140042, 0.8258577292643197]","[165.93422047071354, 279.33253208909025]","[0.5376796054973274, 0.825857729266529]"
linear_mss,LinMSS,2,102,C02-T0102,0.3071341677312711,0.150802920130505,0.5280644021846864,0.7981193542211183,0.00880818831612339,0.03842648738660086,1870,patience,6,"[129.00537477096998, 219.63640295989887]","[0.4786604172188057, 1.1716924085120817]","[129.01560031657309, 219.69693297809957]","[0.47860393586696987, 1.1714472840236565]"
linear_mss,LinMSS,2,103,C02-T0103,1.668284177469559e-07,4.573307010868888e-08,1.1970606206685132e-06,0.697280933027549,1.5635716803295645e-09,3.948405538585746e-09,7559,patience,22,"[275.5327900734286, 312.1786326689775]","[0.20354435281925284, 1.5950731946500807]","[275.53279012337447, 312.17863266540076]","[0.20354435281437366, 1.5950731947366676]"
linear_mss,LinMSS,2,104,C02-T0104,342.95272980085616,209.12738099894995,11.3294972774404,0.6305558168085756,0.1702654514503054,0.22364395058139244,1631,patience,5,"[248.4781322808914, 202.78641749770804]","[0.5839506306050842, 0.7928731903226189]","[248.55460505878156, 301.2800126467283]","[0.5839814583813421, 0.7933136606617073]"
linear_mss,LinMSS,2,105,C02-T0105,594.6090197667556,0.25005066335870296,15.334637675933015,0.982185835695651,0.49615535822749784,0.4961945821306528,3076,patience,11,"[187.64395447979507, 99.542931853192]","[0.5259528469281549, 0.8442423038089708]","[187.6439682687642, 197.84981435326648]","[0.5259528534571629, 0.8447423986066802]"
linear_mss,LinMSS,2,106,C02-T0106,1200.3816844269463,1.0275381450730592,15.476616251653557,1.1245847599866177,0.7303237041075907,0.7398862817549702,1719,patience,5,"[80.79076807845846, 83.17132086574819]","[0.8949828006016951, 1.113103149731958]","[161.69369459825475, 166.30057082567134]","[0.8958025421589542, 1.114338484464845]"
linear_mss,LinMSS,2,107,C02-T0107,4.274332408062231,0.853838219206593,2.1062114585408547,0.7138169343109555,0.03432089057135931,0.2003068452612134,1307,patience,5,"[196.45265175241943, 141.9601449496907]","[0.7382360322469959, 1.534896057515726]","[197.33357609928646, 141.89432332168025]","[0.7365890984998666, 1.534835314824442]"
linear_mss,LinMSS,2,108,C02-T0108,597.7571331285468,0.4951029311666133,12.23100524698603,0.7989830047617129,0.4563727496181176,0.4564363373457515,2650,patience,9,"[289.2784410763152, 81.66500380472093]","[0.6168298511250774, 1.3121475735167067]","[289.27851770160066, 162.90731417031134]","[0.616829824305841, 1.3131377525598036]"
linear_mss,LinMSS,2,109,C02-T0109,351.3084933179435,0.3501292853433091,11.817643275803762,0.9882640003986302,0.5084611975303027,0.5389440143122373,1918,patience,6,"[143.3212249537192, 98.6762516725827]","[0.4796033316540418, 1.0470276941558248]","[143.3385016003428, 148.0531387142282]","[0.47954327398956503, 1.0476678950620346]"
linear_mss,LinMSS,2,110,C02-T0110,726.9676468785673,429.3109085255627,24.103451523214716,0.8147820945754216,0.4658596382509438,0.6770117479715244,1068,patience,4,"[114.48918791827936, 132.36585748402283]","[0.30251829693530613, 0.6015219771103864]","[132.68386955237122, 264.5173133136604]","[0.6017838986830535, 1.1608781924137643]"
linear_mss,LinMSS,2,111,C02-T0111,0.35520464206868496,0.14853326340702466,0.8663743518255995,0.5414031018006811,0.004758492698222707,0.029704927311464315,2164,patience,7,"[300.41076504652546, 180.37883108122094]","[0.8252537693189699, 1.393061083171636]","[300.4979080964968, 180.40053392756215]","[0.8250350124557975, 1.3931393928352775]"
linear_mss,LinMSS,2,112,C02-T0112,949.2339731815953,0.37147389987879365,16.284058333256915,1.0208873765504072,0.6697527022058225,0.6698860298527668,2315,patience,7,"[105.64499603852929, 105.51139469406425]","[0.7075732209095027, 0.961673710135043]","[158.61470176558154, 210.40272199005386]","[0.7078287320015682, 0.9621611468427351]"
linear_mss,LinMSS,2,113,C02-T0113,0.8605518152101643,0.10492491090630107,1.0258764469772976,0.7288458843456975,0.005184511007932307,0.03947762713187999,1779,patience,5,"[302.5537211586971, 158.12517786495644]","[1.0458011150213657, 1.7374895190122575]","[302.64216786502055, 158.01423549644412]","[1.0457139626628609, 1.7373668215489497]"
linear_mss,LinMSS,2,114,C02-T0114,1.6225607524233965e-07,9.90994508676124e-08,1.8502309335237958e-06,0.631280637461294,3.70208538487824e-09,1.1758621068628995e-08,7270,patience,22,"[242.36350704711796, 273.561396758559]","[0.3985578364538678, 1.4089100733506628]","[242.363507075281, 273.5613967780486]","[0.3985578363668275, 1.4089100732395041]"
linear_mss,LinMSS,2,115,C02-T0115,1.174220720656649e-08,5.714206885443218e-09,2.022067286974113e-07,0.5360049071781205,2.1296423435818082e-10,1.511975218279245e-08,6754,patience,22,"[281.83961772617135, 314.9909619060083]","[0.5995250889641737, 0.7000439100341305]","[281.8396177232722, 314.9909619070411]","[0.5995250889732369, 0.7000439100364957]"
linear_mss,LinMSS,2,116,C02-T0116,596.5155697575299,336.090309144948,9.674096458419967,0.8299504491183122,0.21541441017984686,0.2628372358791378,2539,patience,6,"[119.11096500516206, 142.69297623328268]","[0.4068841054939394, 0.7430758073093335]","[142.6916139474753, 237.26719082803697]","[0.7430947890149802, 0.40710587254047836]"
linear_mss,LinMSS,2,117,C02-T0117,351.530170641341,0.19440909218848557,12.016253093124968,0.9311232334113558,0.4794990526797744,0.4799744177735522,2342,patience,7,"[296.3940593941164, 94.15092032522693]","[0.905475754706283, 1.2351263486757087]","[296.3881769019275, 141.31377334760649]","[0.9054860125521853, 1.2355049090141834]"
linear_mss,LinMSS,2,118,C02-T0118,283.61709717040833,0.1202256071382024,7.6915049428742766,0.6808232848269522,0.12808955523818982,0.12810814522005903,4290,patience,11,"[190.99108006049605, 229.7755512015171]","[1.4826110763691391, 1.7000978982341395]","[318.85937046737484, 190.99105595121483]","[1.70033832388588, 1.482611101931675]"
linear_mss,LinMSS,2,119,C02-T0119,0.8352884934745175,0.3048097889970236,0.6541211679730196,0.774196446152621,0.010897641525692985,0.06704418379915017,1761,patience,5,"[285.7039425042496, 124.46091146300569]","[0.4221765523608236, 1.4577044048445411]","[285.5395897496158, 124.41243813776923]","[0.4226079022696333, 1.4575261351753568]"
linear_mss,LinMSS,2,120,C02-T0120,0.527105187356014,4.314320292106877,2.7486447009352886,0.812335550992076,0.0830824952336179,0.19487786047782998,1436,patience,5,"[125.20002469275012, 146.56486523314302]","[0.8316088424093793, 1.2177615666008796]","[125.26131171702565, 146.54734552264333]","[0.8295634229718889, 1.224344787747603]"
linear_mss,LinMSS,2,121,C02-T0121,959.579536190444,107.51828956722964,17.60574693011282,0.7978259135779773,0.29250480501404463,0.31567656232249014,1612,patience,4,"[311.6519131092278, 102.95792231321724]","[1.5898229504014856, 1.7907601523045775]","[311.56986544682206, 312.04063984549595]","[1.5888329525596478, 1.576713571011956]"
linear_mss,LinMSS,2,122,C02-T0122,543.296037361027,337.9138362488856,21.211840852763856,0.7929277029769926,0.5659492109941976,0.5664744789624898,2061,patience,6,"[255.42574002426917, 109.53410618854025]","[1.3159205488906986, 1.4386853311056809]","[318.45255801728047, 164.56973135176213]","[0.6403705045157788, 1.4389629592285322]"
linear_mss,LinMSS,2,123,C02-T0123,288.6417930962995,445.7005125201736,15.839177959736674,0.6367378310965914,0.21114176104248097,0.22605928582024093,2241,patience,6,"[215.85875588939558, 226.51676836020772]","[0.6717393240227356, 0.7278262826009043]","[216.44736754931182, 315.3073646264995]","[0.671756133973618, 1.6192104976903692]"
linear_mss,LinMSS,2,124,C02-T0124,594.276976983934,351.40778706031944,9.212684815598672,0.6230732174598101,0.16503345749738274,0.1655302832763791,2553,patience,9,"[318.9056915345416, 220.36428826386467]","[0.5805345513484169, 0.9317008148468022]","[160.51571857431483, 220.35720660146026]","[0.5800401731359193, 0.9316894837581728]"
linear_mss,LinMSS,2,125,C02-T0125,668.4718928006373,222.35499103119963,21.998393252912443,1.026901072898892,0.7482707180408714,0.8048759943147876,1450,patience,4,"[206.68088523898052, 96.22893426299079]","[0.26236260824430474, 0.6609348007766909]","[190.4826171286395, 191.97478831841516]","[0.6613469603215073, 0.7066604307618876]"
linear_mss,LinMSS,2,126,C02-T0126,0.41799179817032517,0.026407932221000907,0.7683494537404815,0.6718839633829037,0.005211145712257863,0.04123947310707737,2111,patience,7,"[126.41506249224528, 160.37662357282656]","[0.33158093160224456, 1.3438757299731143]","[126.41002597132912, 160.30558587115513]","[0.33160299678314903, 1.3438449792895768]"
linear_mss,LinMSS,2,127,C02-T0127,3.817293148244971e-08,3.4373281998512084e-08,3.4729736686421625e-07,0.5471266304729785,1.9191300811647333e-09,2.7672208526467556e-08,6822,patience,22,"[171.58598841489007, 256.983309731964]","[0.5928329498305646, 0.9739407739250316]","[171.58598840807468, 256.9833097330894]","[0.5928329498637986, 0.9739407739605441]"
linear_mss,LinMSS,2,128,C02-T0128,936.5457323284186,169.35437175364078,17.5173031080456,0.7902639101366713,0.2985625965097576,0.30164440660997943,1052,patience,4,"[89.68082932132239, 188.91199085097625]","[1.0830255298438618, 1.187386482914278]","[264.3642524905678, 189.07626192867636]","[0.9585498282831157, 1.1928976187199811]"
linear_mss,LinMSS,2,129,C02-T0129,598.402610428199,83.25162272657994,16.222974536421404,1.0227052582622385,0.5753277413788108,0.5755008783837561,3023,patience,9,"[141.60639456787595, 86.8168715278679]","[0.7723985733925016, 0.8553909986837218]","[173.31787511022077, 141.6029170561279]","[0.8559068934783725, 0.7723960733164328]"
linear_mss,LinMSS,2,130,C02-T0130,358.8420376086971,0.009433560728355772,11.067124581281826,0.7181605375842077,0.17967368223699273,0.17967564300153147,2994,patience,11,"[193.85430383894624, 287.05629180102187]","[0.9462698222235626, 1.6545922839964764]","[293.4353612764519, 287.05627382061255]","[0.9462886570960518, 1.654592251747509]"
linear_mss,LinMSS,2,131,C02-T0131,944.1896921347279,0.3743410576627637,12.731014222587271,0.7134003723130781,0.31294007071763924,0.3129761348005239,3622,patience,11,"[162.06370551393542, 101.93988955133774]","[0.5483694852811964, 1.631995375304218]","[162.0637066147717, 303.43093404582714]","[0.5483694737678948, 1.632744045906242]"
linear_mss,LinMSS,2,132,C02-T0132,601.7464953225,180.18197708928852,7.244468745257004,0.6515395308521537,0.13581983741461953,0.16312098151986634,2173,patience,7,"[132.42398006185294, 172.72953892196563]","[1.1946902044334566, 1.3754133332017413]","[265.40977318746354, 172.71202691386907]","[1.1957744736842637, 1.375415299094556]"
linear_mss,LinMSS,2,133,C02-T0133,2.991040748412388e-08,1.8001489188179676e-08,4.704564603358037e-07,0.7517803994198385,1.61062286389031e-09,2.991404731801441e-08,6821,patience,22,"[154.28950243797158, 144.81353572490252]","[0.9930219723899885, 1.1998846044986033]","[144.81353572262543, 154.28950243506637]","[1.1998846045150242, 0.9930219724095706]"
linear_mss,LinMSS,2,134,C02-T0134,2.768183985280226,0.3266177771642509,1.3012440176388327,0.6753564424949288,0.02287554308701232,0.0648553266733227,1174,patience,4,"[183.37713871446664, 164.33494288426755]","[0.6815678101722291, 1.7355652751663224]","[183.79799642988215, 164.48381917829158]","[0.6817380375881643, 1.7360482833047157]"
linear_mss,LinMSS,2,135,C02-T0135,597.4634191766136,0.5676721925943484,12.286537375552657,0.8557943023338814,0.46609949787050065,0.4964345071573886,1898,patience,6,"[83.03626522671765, 154.0409779875357]","[0.7425918998430647, 1.4529579156301395]","[165.47917714890497, 153.941056111112]","[0.743484853123954, 1.45271552452584]"
linear_mss,LinMSS,2,136,C02-T0136,1.1769485386281531e-07,2.8946456342993088e-08,9.010329759644577e-07,0.6472206719397359,1.970540649853464e-09,3.1660157458215126e-08,7752,patience,22,"[144.02648296682287, 281.7656303334073]","[0.5427360814027132, 0.77076664495159]","[144.02648296174252, 281.765630361779]","[0.5427360814286055, 0.7707666449195893]"
linear_mss,LinMSS,2,137,C02-T0137,1.2761030635793702,0.20568114913355195,1.0721245039486444,0.7321117847770418,0.013138765151496779,0.06715314196581527,1917,patience,6,"[139.86351981628903, 204.16879369138388]","[0.5051052720210527, 0.8933227891294213]","[140.03340482654357, 204.22194588613397]","[0.5052657381115768, 0.8935736853371643]"
linear_mss,LinMSS,2,138,C02-T0138,1.211674343312663,0.19381376838722986,1.0225995476225194,0.7650272540855303,0.017466365241413883,0.08797386463677323,1726,patience,6,"[192.14327684156945, 129.19060496678642]","[0.9094321086468666, 1.4514147875044094]","[192.37161316569595, 129.2180120103993]","[0.9090996113984411, 1.4513596572160605]"
linear_mss,LinMSS,2,139,C02-T0139,1180.0724769630556,255.54125763479806,17.00492862074577,0.795025283754202,0.3682055583181318,0.39098504223129776,1368,patience,4,"[167.96655150441407, 80.95577187486077]","[1.29928928032721, 1.7886760300128488]","[314.97763452311153, 168.75355390073122]","[1.2799808995233537, 1.296901895547109]"
linear_mss,LinMSS,2,140,C02-T0140,808.4096417147282,0.48411114002470945,19.45558553571505,1.1116793072471758,0.755012377204464,0.7550126755959438,2084,patience,4,"[86.67506060530297, 248.62278565480483]","[0.2461775027772674, 1.7767170893653979]","[173.01514396413654, 316.91554960472905]","[0.24691404537643516, 1.7769487690462795]"
linear_mss,LinMSS,2,141,C02-T0141,9.446710080851517e-09,5.408562486763913e-09,1.8510720701097477e-07,0.6516690594688622,2.730471616294522e-10,1.138156292653428e-08,7432,patience,22,"[213.95671789400123, 318.67356396551435]","[1.4686693029448679, 1.748671055277856]","[318.6735639656356, 213.95671789174767]","[1.7486710552759661, 1.4686693029537952]"
linear_mss,LinMSS,2,142,C02-T0142,0.14906750091316923,0.20028297623658764,1.3368563035281806,0.7305039128130846,0.011090753430489129,0.035446261477211596,1873,patience,5,"[151.93389524811423, 208.55822130675594]","[0.33956240616797584, 1.5752867034967495]","[151.94047627134745, 208.53134083863847]","[0.3394207892405482, 1.575027754471704]"
linear_mss,LinMSS,2,143,C02-T0143,626.1250141449145,53.88716341021438,12.913389596444489,0.6655886901292933,0.2118201622749747,0.2257334334647322,1671,patience,4,"[157.93695073368343, 306.66003051598057]","[1.2675677777866505, 1.352832281993848]","[317.66823519963174, 314.2711274833536]","[1.2456683782747313, 1.2669573546853385]"
linear_mss,LinMSS,2,144,C02-T0144,518.4730266744558,347.827042218289,20.56507160403217,0.7230980475608106,0.2626305449708214,0.2905854319250142,1518,patience,5,"[173.60771101543403, 174.5739197064849]","[1.087211704169213, 1.2418491971722243]","[315.97565007102696, 174.5570578364081]","[0.39159173903593064, 1.2418833164755199]"
linear_mss,LinMSS,2,145,C02-T0145,349.5404988392202,1.0565582132436302,9.294577628467813,1.1710424047474324,0.36912055826775186,0.47008920957038786,1522,patience,5,"[103.10677805015467, 92.4442146378012]","[0.37256490195404757, 1.578599904706311]","[103.1226077803973, 138.41506391877473]","[0.3727404006983618, 1.576662287024138]"
linear_mss,LinMSS,2,146,C02-T0146,354.27820904860556,0.46206011979521566,11.651885501312629,1.0186397716900104,0.25327517693142765,0.3794915905811178,1922,patience,5,"[170.4630439967405, 95.51357086117342]","[0.21764374532130623, 1.2559331453084617]","[256.2896993372982, 95.3715222175629]","[0.2178841491919454, 1.2552494289395104]"
linear_mss,LinMSS,2,147,C02-T0147,3.3049527205520457,0.5612155209411274,1.2939937516060993,0.7373100950137912,0.025910997204990828,0.034301116602095706,1930,patience,5,"[139.21811581186316, 234.18467606126168]","[0.7267951211525971, 1.021904588441689]","[138.8867322306647, 233.84889146378896]","[0.7260945902674225, 1.0214826882849815]"
linear_mss,LinMSS,2,148,C02-T0148,600.1756959038631,0.2456033446416317,8.802313762472194,0.8689989480682739,0.21392459496017008,0.2139429878814343,3041,patience,11,"[109.78969225785248, 213.65874994030068]","[0.8704446136483921, 1.1636271279332278]","[219.62390281420517, 213.6588031182012]","[0.8709357715707613, 1.1636270791663137]"
linear_mss,LinMSS,2,149,C02-T0149,0.7175954428960907,0.04486440089523924,0.6683420054396055,0.7536614412973622,0.004181039023082475,0.0355724492980027,2689,patience,7,"[133.05903801975978, 294.38624569841414]","[0.86034447204554, 1.0656569692296418]","[133.01685055702742, 294.5369777268101]","[0.8603619203199531, 1.0657292497570192]"
linear_mss,LinMSS,4,0,C04-T0000,176.08745637974994,0.0650710269678445,10.438267532026925,1.241954028663648,0.32118783972603365,0.32119169250513746,4514,patience,12,"[183.58787925617747, 114.94115049718198, 208.71984559315308, 259.9963892991733]","[0.42493188314881847, 0.5827128902033274, 1.0799166198684813, 1.7568206693559283]","[183.58792978800736, 172.65032467456922, 208.7198523680897, 259.99640582749294]","[0.42493179388792046, 0.5829730640915189, 1.0799166248666434, 1.7568206533953086]"
linear_mss,LinMSS,4,1,C04-T0001,271.42540043194094,47.98628484393416,13.618125158089171,1.1590034991057383,0.2980914870685852,0.3116378273556594,1099,patience,4,"[128.86776532275752, 239.5127330745275, 139.11555756353573, 151.74151116299743]","[0.3505825611149541, 0.8449408980773578, 1.6419451798610705, 1.7958054008119806]","[128.6092383371381, 238.82326435302866, 281.8090535426934, 139.55916003087913]","[0.3495843095576463, 0.8395669413806404, 1.6194377797051343, 1.6327398698462054]"
linear_mss,LinMSS,4,2,C04-T0002,548.8943936049268,88.42153221862006,21.81783686875587,1.4586694185052256,0.8781453369455866,0.9535099879710734,1084,patience,4,"[144.7297153576023, 89.58506100220744, 294.98549979373865, 109.79408797028164]","[0.4840284223124433, 0.5531836794548662, 1.4452314637868477, 1.514377554633774]","[179.7615363307071, 178.82419346597746, 206.56144208683423, 109.36571291837919]","[0.5541422815580662, 0.6605511298606148, 1.2788925158523319, 1.5045116833451813]"
linear_mss,LinMSS,4,3,C04-T0003,78.6220805550232,150.65690418442748,15.596378276808025,1.0940316088101667,0.21380175416942554,0.23435833019788402,1188,patience,4,"[286.562981705917, 174.87221507799458, 238.01839005253171, 292.55151107872086]","[0.21130238719174096, 0.364704313784743, 0.8532632832100001, 1.5495740790499997]","[174.91210608529127, 238.0651438899835, 240.16971269321587, 291.20346414740186]","[0.3640370652280692, 0.8522881604064909, 0.8121896527857349, 1.5496720588335327]"
linear_mss,LinMSS,4,4,C04-T0004,306.1068985158128,250.50592092211937,16.57552401222891,1.098836836271689,0.4444810222142158,0.4913377855280788,1708,patience,6,"[190.96757856815088, 313.86026504590586, 105.68704886259542, 182.55128099342699]","[0.4652548085205965, 0.882031354039978, 1.0799241738954728, 1.1681575067667067]","[191.26305841285202, 191.13571262736514, 179.12287745240047, 275.00220254212076]","[0.4530411685655348, 0.465269264092928, 1.080761821515402, 1.1681155074796858]"
linear_mss,LinMSS,4,5,C04-T0005,0.3870971189908867,0.052157213985104534,1.0272100124892662,1.0839156882375531,0.010425396633873499,0.023545153460416867,2688,patience,7,"[239.19620885551785, 153.40585546920278, 270.2006055454604, 125.75786462988188]","[0.7839016450403145, 1.309641074480526, 1.5058912280289736, 1.6055716059077718]","[270.20912449929165, 239.2008871159735, 153.44409501310886, 125.68317921659614]","[1.5059204171125848, 0.7839763304181533, 1.3097389420448962, 1.605578492737892]"
linear_mss,LinMSS,4,6,C04-T0006,590.737781884304,109.04445488453158,21.706328175691358,1.525491045596648,0.8380398484518919,0.8380439309066353,3557,patience,13,"[87.4984847264881, 253.0210443739679, 162.4589248113507, 86.0847506117897]","[0.24789501189037275, 0.9452688396300866, 1.4186488309465566, 1.7165135222324004]","[174.84494058088032, 253.02104423357136, 162.45894011810788, 168.6706893340312]","[0.248651705000503, 0.9452689198548532, 1.4186488341764107, 1.5562051890937965]"
linear_mss,LinMSS,4,7,C04-T0007,612.0050468081985,122.87888766534238,19.00641196028802,1.4717057387202415,0.7384654922610224,0.9582169126255915,1470,patience,4,"[251.89839330766674, 92.58049170063455, 82.99173706534185, 103.18703176982119]","[0.6199144427146124, 0.7012759099231949, 1.2215870349851417, 1.3423789979370722]","[251.23379076714772, 183.87450245824155, 171.47050592036183, 103.14007122673262]","[0.6164099390385447, 0.7074021785598068, 0.976050108354664, 1.3371429237514234]"
linear_mss,LinMSS,4,8,C04-T0008,175.54779381328186,1.251599877488796,9.222904676492034,1.324871105583944,0.3216996492620887,0.3579817339502068,2341,patience,7,"[93.76111061551585, 128.73262292975738, 151.0939449872304, 216.498295942948]","[0.341450213715706, 0.6390910260815855, 1.0613834941344547, 1.4352369742690052]","[140.61077312853052, 128.71618971946634, 151.1220571738526, 216.48911714093038]","[0.3416025606784026, 0.6390473553433615, 1.0615854539674505, 1.4306285522929665]"
linear_mss,LinMSS,4,9,C04-T0009,592.5337253219761,94.95815994249678,5.706939973716427,1.1345631668773248,0.2396849889092665,0.2397327140694701,3270,patience,10,"[117.59017498311724, 192.26520112917672, 98.5632295546354, 191.9091084631924]","[0.6945286009177418, 0.7763168238109386, 1.2172793060657563, 1.3274336669613191]","[234.11363204213353, 192.26521331865996, 194.62417157191837, 191.92260296650335]","[0.6950210489874469, 0.7763168459453855, 1.2182736543944592, 1.3248679134177481]"
linear_mss,LinMSS,4,10,C04-T0010,172.358557239347,0.11514574793750065,7.63107907694882,1.2560823150734586,0.2417391530444627,0.2528135374675247,3220,patience,7,"[304.8254823427816, 242.7841185420057, 94.00891170495322, 300.1235889781182]","[0.2865721703122953, 0.7675095767423474, 0.8883279501934024, 1.1184088173439135]","[304.80332311609965, 242.67654461189593, 139.92417512227962, 300.12183030571055]","[0.2866232272676307, 0.7674945776986728, 0.8886239582467026, 1.1185073362833533]"
linear_mss,LinMSS,4,11,C04-T0011,249.03878097054857,364.209748063183,12.101988924930174,1.156145978167711,0.40848842387267825,0.5760585812523733,1636,patience,6,"[281.32125043907394, 277.27125912822294, 84.85558123914451, 179.44187467076458]","[0.4677529553998413, 0.5936492601127841, 0.9774100910565925, 1.0437177558198627]","[140.76677827513575, 274.35422157619035, 180.69039643584034, 296.2593808393394]","[0.4676942156946026, 1.0297175658139543, 1.0434960668026185, 0.9785860775721689]"
linear_mss,LinMSS,4,12,C04-T0012,607.7493584976398,341.49915993073324,21.129954660303596,1.4404136765954334,0.8046518080581776,0.8382679252259896,1123,patience,4,"[110.02624840741005, 189.9849853234033, 189.87725039574545, 80.60259766522893]","[0.27617228250755754, 0.4598773702066759, 0.6198990950757216, 1.347127785189124]","[189.53569293156443, 189.8683496918974, 160.63521702917728, 161.0984708791069]","[0.45628578021553556, 0.6186079330195089, 1.3497648644453748, 1.6444145950215925]"
linear_mss,LinMSS,4,13,C04-T0013,793.396420571854,1.1757976430754047,15.489641614910616,1.3898270715026577,0.8843165929249746,1.0979474719206357,1231,patience,4,"[82.97084607857886, 91.52953814590202, 109.44069010476491, 156.34814453782934]","[0.26175905993256254, 0.8205317705080459, 0.9008595058572212, 1.424798068959118]","[165.7049162756167, 182.06452469797907, 171.0870939521521, 155.26897655031524]","[0.26256390431077803, 0.9025876360760776, 0.8220484163960828, 1.4241444988719252]"
linear_mss,LinMSS,4,14,C04-T0014,312.19498168312134,176.23363419236347,16.112579286122827,1.3049776785949863,0.639469101010669,0.6900906314974596,1568,patience,5,"[139.05334000148713, 284.09649111411096, 213.3793788169163, 99.57592565295008]","[0.4446444432117759, 0.9445347188631181, 1.02585129623251, 1.0812955337504375]","[138.86852860617773, 140.8062361992629, 198.4784376744972, 209.6660355597516]","[0.4443634185302981, 0.43385910219450063, 1.0828258461344402, 0.944777249493227]"
linear_mss,LinMSS,4,15,C04-T0015,176.7974704938041,2.7260130201571253,10.296151635326783,1.1842403252953164,0.4587037140396122,0.47168842122047394,2515,patience,5,"[102.24122616322084, 271.3775235750989, 122.0178924825794, 148.76895786609543]","[0.7642534562604693, 1.364120915937077, 1.4716412697987569, 1.5955085883512559]","[270.6208496729255, 152.96665003328036, 122.1179715550249, 149.06558980151763]","[1.3708708879404896, 0.7679350454579803, 1.4716661282211836, 1.595956220808534]"
linear_mss,LinMSS,4,16,C04-T0016,258.6742027405704,278.66102574992874,19.41660414410746,0.9781684326336295,0.2749715927991672,0.5650059116910475,1802,patience,5,"[259.04638004842354, 151.7818868562042, 163.5473010726456, 209.469352045267]","[0.2625415669476686, 0.43872673011547886, 0.7756889755182808, 1.1279048480797504]","[151.78117220441405, 163.33284609778093, 209.64231663952233, 307.7601102088163]","[0.4385183132998898, 0.7760278968375218, 1.1267726880998854, 1.3777704917924185]"
linear_mss,LinMSS,4,17,C04-T0017,92.12603106412558,220.7033150242137,13.781996294316867,1.2146816492497416,0.3083033551287617,0.40828512708737974,1518,patience,5,"[117.61635436947043, 285.308790291396, 289.8148632368795, 229.04987948883462]","[0.48610562532824986, 1.009411521270004, 1.3451257511484533, 1.6351598222253]","[234.84251304296737, 117.81673396826939, 285.2042782791671, 228.944416218479]","[0.4741598609161261, 0.47696552188880204, 1.0115768809594117, 1.6302871961108127]"
linear_mss,LinMSS,4,18,C04-T0018,48.466304135117916,148.44253573816738,18.207448759459176,1.1812660361324194,0.2223578628103123,0.24227195061622137,2257,patience,7,"[270.93661038172576, 228.21187068186316, 203.719668560492, 219.51477127972493]","[0.2457684467083362, 0.4652983112349563, 1.00880666376205, 1.5761124437633551]","[228.2758391153202, 203.79861717709502, 302.78124125216215, 219.55594095586054]","[0.4653181138448988, 1.008797460382551, 0.8394339429052264, 1.5761880845296927]"
linear_mss,LinMSS,4,19,C04-T0019,9.679847101595504,5.276336575844851,6.079633340256448,1.1223625797636725,0.2410224839598844,0.39231072619452617,1215,patience,4,"[150.5144805210645, 275.57499510409207, 172.7265428794637, 93.9193301321444]","[0.3915171418635768, 0.7730704499407606, 1.0513400135320607, 1.5114287996790772]","[151.5783694867107, 274.67027125672604, 173.2207926394149, 94.78509017714237]","[0.39089750364402437, 0.772837634646182, 1.0618084459290575, 1.5016443392868255]"
linear_mss,LinMSS,4,20,C04-T0020,478.20375145915216,262.8755873897018,19.21355268918517,1.2179939796814183,0.4143229436942216,0.43939952963154055,1209,patience,4,"[220.7134352329304, 179.89163320995627, 103.42938009207195, 98.21610634233559]","[0.8918262153109249, 1.1943929007224496, 1.5551310826888465, 1.6862107152741586]","[220.75406882909374, 308.73913012538833, 179.94850181520172, 99.28035439095075]","[0.891945292069799, 0.5065749437944287, 1.2004512327253982, 1.6770870958479465]"
linear_mss,LinMSS,4,21,C04-T0021,300.1520540082962,1.7284731211701514,6.46662718985058,1.0584594436248773,0.21007392894620924,0.4137180991615163,1877,patience,5,"[90.73182112975111, 200.29963483234815, 155.824627075264, 284.4610660240107]","[0.35580505125593076, 0.5231235472741277, 0.8419390324755393, 1.5234296330989174]","[180.72945855062164, 156.00367121262192, 200.85313089438438, 284.31956885781847]","[0.35823023977877894, 0.8421893628400696, 0.5190431418764034, 1.5235876012984952]"
linear_mss,LinMSS,4,22,C04-T0022,175.31137739638413,118.6818677270885,14.349088932725751,1.187437136273705,0.40308877340692517,0.6355759861044568,1203,patience,4,"[145.72146348022147, 136.66973950611336, 129.98508064707738, 182.38808614407174]","[0.26978986795019805, 0.43583946264793166, 1.0266221318699185, 1.230971483992994]","[145.68769724606472, 136.60834989771925, 181.96683159258606, 195.2159289290705]","[0.32481230712436565, 0.42824635652678644, 1.2318720559049718, 1.024109482415006]"
