loss,label,cardinality,metric,n,mean,sample_std,q1,median,q3
linear_mss,LinMSS,8,pitch_mae_cents,150,353.28467020008753,167.06707191987428,235.5189509127478,337.51091042947803,450.55582257159807
linear_mss,LinMSS,8,onset_mae_ms,150,155.7920601543485,74.91018633879598,101.88973197879417,144.74290759391764,207.02451067750806
linear_mss,LinMSS,8,log_spectral_distance_db,150,16.99839852741972,4.062596762793817,14.565678236709516,17.162652245923336,19.644506574234438
smooth_mss,SmoMSS,1,pitch_mae_cents,150,440.4592637040088,642.0028220712203,0.1313603699642285,43.008377716723075,738.6708750332775
smooth_mss,SmoMSS,1,onset_mae_ms,150,271.8384556017235,291.7913822680001,0.05345970460363114,177.18002480518547,568.034845021542
smooth_mss,SmoMSS,1,log_spectral_distance_db,150,12.58668288589622,10.908249225964639,0.5608567147030302,18.565572224058656,22.484124947809743
smooth_mss,SmoMSS,2,pitch_mae_cents,150,317.9082767803957,341.49650826885244,15.702037509295828,196.78032141194427,568.7042907203879
smooth_mss,SmoMSS,2,onset_mae_ms,150,256.7168083367981,216.03778900828766,24.83666681516865,228.116822938944,430.2020213725583
smooth_mss,SmoMSS,2,log_spectral_distance_db,150,16.327116534637703,7.945474634401892,11.857891277871007,18.96649588285333,20.601495366395078
smooth_mss,SmoMSS,4,pitch_mae_cents,150,337.2275322946947,223.4932729561785,173.95577670474296,310.6879561522476,477.13281605985014
smooth_mss,SmoMSS,4,onset_mae_ms,150,217.88635094930237,123.09162235983166,132.14291931176888,228.39921953261393,294.45357765283825
smooth_mss,SmoMSS,4,log_spectral_distance_db,150,20.246368022399825,5.000937842203707,17.307743761556857,19.969838271646548,24.394671712626298
smooth_mss,SmoMSS,6,pitch_mae_cents,150,261.99955120523265,141.50435001924714,160.62511565917225,253.09110356307662,357.5024830966944
smooth_mss,SmoMSS,6,onset_mae_ms,150,171.27565285292144,87.11638321336457,114.50668306757217,159.62241481121595,232.10441786704106
smooth_mss,SmoMSS,6,log_spectral_distance_db,150,21.139285743567633,3.9378396783208687,18.298539763287668,21.209129018173265,23.79210434884988
smooth_mss,SmoMSS,8,pitch_mae_cents,150,271.4455518959776,124.87934593807111,177.89085339647028,269.3069223161553,347.77000201052084
smooth_mss,SmoMSS,8,onset_mae_ms,150,183.43939313749954,71.90035292881562,132.24982102995605,181.3353132011351,220.94636063076442
smooth_mss,SmoMSS,8,log_spectral_distance_db,150,22.10708668180143,3.5444317120785995,19.90122358956355,22.27900901744365,24.26424180445136
linear_jtfot,TFW2,1,pitch_mae_cents,150,15.722546452151779,54.71113573739921,0.9301508902799016,3.382360078120211,8.26825215725517
linear_jtfot,TFW2,1,onset_mae_ms,150,1.8541236361469313,4.093584678679997,0.17858632684603082,0.4985227918359314,1.5512938355365797
linear_jtfot,TFW2,1,log_spectral_distance_db,150,1.8226163519724905,1.962043686152164,0.6222069732991288,1.2294610398198547,2.1834013123900684
linear_jtfot,TFW2,2,pitch_mae_cents,150,60.00423863395403,138.37429860655905,3.2304738241553723,12.378387983790368,41.46471664140792
linear_jtfot,TFW2,2,onset_mae_ms,150,10.599303607653546,31.951864102200904,0.7580812457442521,2.9264797727485137,7.608257430752163
linear_jtfot,TFW2,2,log_spectral_distance_db,150,5.019375861593788,4.4271772593703655,1.6269619040153969,3.438889107394713,7.242998582215255
linear_jtfot,TFW2,4,pitch_mae_cents,150,158.62751445466856,168.84393605654432,22.266111761051192,97.2755947913825,244.24572047519297
linear_jtfot,TFW2,4,onset_mae_ms,150,46.44477577259027,68.6926516913186,5.8083009253390125,15.097170023768605,48.218323013598244
linear_jtfot,TFW2,4,log_spectral_distance_db,150,11.731000837340341,6.224739546357047,7.388684408267252,11.175029795090861,16.12473355855086
linear_jtfot,TFW2,6,pitch_mae_cents,150,236.02347791135327,145.3894159336056,128.32258943398855,218.1283838354895,331.89594456912477
linear_jtfot,TFW2,6,onset_mae_ms,150,84.86016602193709,72.55843078067257,27.238715399810385,63.80352137989223,125.2230355407525
linear_jtfot,TFW2,6,log_spectral_distance_db,150,18.530452626217315,5.9326149558651435,14.457406443253557,19.629935729267228,22.776288300366716
linear_jtfot,TFW2,8,pitch_mae_cents,150,244.67383356383468,109.09075985103013,167.38035183335276,244.80885855375695,320.55478286422704
linear_jtfot,TFW2,8,onset_mae_ms,150,98.85099083936252,62.3034765821458,44.073751067781714,94.36044661873791,138.4243496073389
