events,condition,target,candidates,loss,metric,mean,eligible
4,pitch,C04-T026,256,linear_mss,time_directed,0.7295158286778399,179
4,pitch,C04-T026,256,smooth_mss,time_directed,0.6675977653631285,179
4,pitch,C04-T026,256,sot_published_composite,time_directed,0.5148975791433892,179
4,pitch,C04-T026,256,linear_jtfot,time_directed,0.5037243947858474,179
4,pitch,C04-T026,256,log_jtfot,time_directed,0.4716014897579144,179
4,pitch,C04-T026,256,bidirectional_cumulative_energy,time_directed,0.5986964618249534,179
4,pitch,C04-T026,256,log_quadrature_bicul,time_directed,0.5996275605214152,179
4,pitch,C04-T026,256,fading,time_directed,0.7081005586592178,179
4,pitch,C04-T026,256,waveform_l1,dot_directed,0.578125,256
4,pitch,C04-T026,256,waveform_mse,dot_directed,0.5263671875,256
4,pitch,C04-T026,256,single_stft,dot_directed,0.619140625,256
4,pitch,C04-T026,256,linear_mss,dot_directed,0.6845703125,256
4,pitch,C04-T026,256,smooth_mss,dot_directed,0.724609375,256
4,pitch,C04-T026,256,sot_published_composite,dot_directed,0.6083984375,256
4,pitch,C04-T026,256,linear_jtfot,dot_directed,0.6484375,256
4,pitch,C04-T026,256,log_jtfot,dot_directed,0.64453125,256
4,pitch,C04-T026,256,bidirectional_cumulative_energy,dot_directed,0.822265625,256
4,pitch,C04-T026,256,log_quadrature_bicul,dot_directed,0.8330078125,256
4,pitch,C04-T026,256,fading,dot_directed,0.8671875,256
4,pitch,C04-T026,256,waveform_l1,cosine,0.10408835485579546,256
4,pitch,C04-T026,256,waveform_mse,cosine,0.11580871542266102,256
4,pitch,C04-T026,256,single_stft,cosine,0.14767625726542483,256
4,pitch,C04-T026,256,linear_mss,cosine,0.17283880285390243,256
4,pitch,C04-T026,256,smooth_mss,cosine,0.1651558041725012,256
4,pitch,C04-T026,256,sot_published_composite,cosine,-0.00198040347431582,256
4,pitch,C04-T026,256,linear_jtfot,cosine,0.11569107311151673,256
4,pitch,C04-T026,256,log_jtfot,cosine,0.10045341653176601,256
4,pitch,C04-T026,256,bidirectional_cumulative_energy,cosine,0.4274762140773141,256
4,pitch,C04-T026,256,log_quadrature_bicul,cosine,0.44305170836830254,256
4,pitch,C04-T026,256,fading,cosine,0.4803103542339685,256
4,pitch,C04-T026,256,waveform_l1,phrase_success,0.01953125,256
4,pitch,C04-T026,256,waveform_mse,phrase_success,0.00390625,256
4,pitch,C04-T026,256,single_stft,phrase_success,0.046875,256
4,pitch,C04-T026,256,linear_mss,phrase_success,0.05078125,256
4,pitch,C04-T026,256,smooth_mss,phrase_success,0.1171875,256
4,pitch,C04-T026,256,sot_published_composite,phrase_success,0.04296875,256
4,pitch,C04-T026,256,linear_jtfot,phrase_success,0.13671875,256
4,pitch,C04-T026,256,log_jtfot,phrase_success,0.125,256
4,pitch,C04-T026,256,bidirectional_cumulative_energy,phrase_success,0.27734375,256
4,pitch,C04-T026,256,log_quadrature_bicul,phrase_success,0.2890625,256
4,pitch,C04-T026,256,fading,phrase_success,0.35546875,256
4,pitch,C04-T026,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T026,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T026,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T026,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T026,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T026,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T026,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T026,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T026,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T026,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T026,256,fading,zero_gradient,0.0,256
4,pitch,C04-T026,256,waveform_l1,original_coordinate_drift,0.99832535700953,256
4,pitch,C04-T026,256,waveform_mse,original_coordinate_drift,0.9989080387398175,256
4,pitch,C04-T026,256,single_stft,original_coordinate_drift,0.9313823127828097,256
4,pitch,C04-T026,256,linear_mss,original_coordinate_drift,0.985274267828428,256
4,pitch,C04-T026,256,smooth_mss,original_coordinate_drift,0.9880617936858611,256
4,pitch,C04-T026,256,sot_published_composite,original_coordinate_drift,0.9995282492452117,256
4,pitch,C04-T026,256,linear_jtfot,original_coordinate_drift,0.9734424377563814,256
4,pitch,C04-T026,256,log_jtfot,original_coordinate_drift,0.9758510132948212,256
4,pitch,C04-T026,256,bidirectional_cumulative_energy,original_coordinate_drift,0.8762930080007495,256
4,pitch,C04-T026,256,log_quadrature_bicul,original_coordinate_drift,0.858253235268533,256
4,pitch,C04-T026,256,fading,original_coordinate_drift,0.8803328954116793,256
4,pitch,C04-T027,256,waveform_l1,both_directed,0.4228515625,256
4,pitch,C04-T027,256,waveform_mse,both_directed,0.3818359375,256
4,pitch,C04-T027,256,single_stft,both_directed,0.5087890625,256
4,pitch,C04-T027,256,linear_mss,both_directed,0.5087890625,256
4,pitch,C04-T027,256,smooth_mss,both_directed,0.5302734375,256
4,pitch,C04-T027,256,sot_published_composite,both_directed,0.5595703125,256
4,pitch,C04-T027,256,linear_jtfot,both_directed,0.4736328125,256
4,pitch,C04-T027,256,log_jtfot,both_directed,0.4951171875,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,both_directed,0.53515625,256
4,pitch,C04-T027,256,log_quadrature_bicul,both_directed,0.556640625,256
4,pitch,C04-T027,256,fading,both_directed,0.587890625,256
4,pitch,C04-T027,256,waveform_l1,pitch_directed,0.548828125,256
4,pitch,C04-T027,256,waveform_mse,pitch_directed,0.5126953125,256
4,pitch,C04-T027,256,single_stft,pitch_directed,0.62109375,256
4,pitch,C04-T027,256,linear_mss,pitch_directed,0.615234375,256
4,pitch,C04-T027,256,smooth_mss,pitch_directed,0.671875,256
4,pitch,C04-T027,256,sot_published_composite,pitch_directed,0.6337890625,256
4,pitch,C04-T027,256,linear_jtfot,pitch_directed,0.6376953125,256
4,pitch,C04-T027,256,log_jtfot,pitch_directed,0.69140625,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,pitch_directed,0.7470703125,256
4,pitch,C04-T027,256,log_quadrature_bicul,pitch_directed,0.7685546875,256
4,pitch,C04-T027,256,fading,pitch_directed,0.7744140625,256
4,pitch,C04-T027,256,waveform_l1,time_directed,0.437823834196891,193
4,pitch,C04-T027,256,waveform_mse,time_directed,0.4270293609671846,193
4,pitch,C04-T027,256,single_stft,time_directed,0.566062176165803,193
4,pitch,C04-T027,256,linear_mss,time_directed,0.5837651122625216,193
4,pitch,C04-T027,256,smooth_mss,time_directed,0.4693436960276338,193
4,pitch,C04-T027,256,sot_published_composite,time_directed,0.6791882556131262,193
4,pitch,C04-T027,256,linear_jtfot,time_directed,0.4404145077720208,193
4,pitch,C04-T027,256,log_jtfot,time_directed,0.44430051813471505,193
4,pitch,C04-T027,256,bidirectional_cumulative_energy,time_directed,0.40241796200345425,193
4,pitch,C04-T027,256,log_quadrature_bicul,time_directed,0.39766839378238344,193
4,pitch,C04-T027,256,fading,time_directed,0.48445595854922296,193
4,pitch,C04-T027,256,waveform_l1,dot_directed,0.5263671875,256
4,pitch,C04-T027,256,waveform_mse,dot_directed,0.5009765625,256
4,pitch,C04-T027,256,single_stft,dot_directed,0.642578125,256
4,pitch,C04-T027,256,linear_mss,dot_directed,0.6640625,256
4,pitch,C04-T027,256,smooth_mss,dot_directed,0.6435546875,256
4,pitch,C04-T027,256,sot_published_composite,dot_directed,0.7353515625,256
4,pitch,C04-T027,256,linear_jtfot,dot_directed,0.572265625,256
4,pitch,C04-T027,256,log_jtfot,dot_directed,0.5966796875,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,dot_directed,0.6484375,256
4,pitch,C04-T027,256,log_quadrature_bicul,dot_directed,0.66796875,256
4,pitch,C04-T027,256,fading,dot_directed,0.7431640625,256
4,pitch,C04-T027,256,waveform_l1,cosine,-0.06204920014722409,256
4,pitch,C04-T027,256,waveform_mse,cosine,-0.06842260840659323,256
4,pitch,C04-T027,256,single_stft,cosine,0.13661696177314797,256
4,pitch,C04-T027,256,linear_mss,cosine,0.07494940347967768,256
4,pitch,C04-T027,256,smooth_mss,cosine,0.037685085537328494,256
4,pitch,C04-T027,256,sot_published_composite,cosine,0.09362524936227809,256
4,pitch,C04-T027,256,linear_jtfot,cosine,0.028898241547987907,256
4,pitch,C04-T027,256,log_jtfot,cosine,0.07553478313078188,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,cosine,0.1485139693536169,256
4,pitch,C04-T027,256,log_quadrature_bicul,cosine,0.16943256129082798,256
4,pitch,C04-T027,256,fading,cosine,0.2536819214042759,256
4,pitch,C04-T027,256,waveform_l1,phrase_success,0.04296875,256
4,pitch,C04-T027,256,waveform_mse,phrase_success,0.0234375,256
4,pitch,C04-T027,256,single_stft,phrase_success,0.11328125,256
4,pitch,C04-T027,256,linear_mss,phrase_success,0.11328125,256
4,pitch,C04-T027,256,smooth_mss,phrase_success,0.125,256
4,pitch,C04-T027,256,sot_published_composite,phrase_success,0.12109375,256
4,pitch,C04-T027,256,linear_jtfot,phrase_success,0.07421875,256
4,pitch,C04-T027,256,log_jtfot,phrase_success,0.0703125,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,phrase_success,0.109375,256
4,pitch,C04-T027,256,log_quadrature_bicul,phrase_success,0.1328125,256
4,pitch,C04-T027,256,fading,phrase_success,0.19921875,256
4,pitch,C04-T027,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T027,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T027,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T027,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T027,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T027,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T027,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T027,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T027,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T027,256,fading,zero_gradient,0.0,256
4,pitch,C04-T027,256,waveform_l1,original_coordinate_drift,0.9986872966112189,256
4,pitch,C04-T027,256,waveform_mse,original_coordinate_drift,0.9992521487403306,256
4,pitch,C04-T027,256,single_stft,original_coordinate_drift,0.9146902824852435,256
4,pitch,C04-T027,256,linear_mss,original_coordinate_drift,0.9824966092470856,256
4,pitch,C04-T027,256,smooth_mss,original_coordinate_drift,0.9879946995985304,256
4,pitch,C04-T027,256,sot_published_composite,original_coordinate_drift,0.9999887586811333,256
4,pitch,C04-T027,256,linear_jtfot,original_coordinate_drift,0.9861805102064414,256
4,pitch,C04-T027,256,log_jtfot,original_coordinate_drift,0.9794222751735531,256
4,pitch,C04-T027,256,bidirectional_cumulative_energy,original_coordinate_drift,0.9337622830782789,256
4,pitch,C04-T027,256,log_quadrature_bicul,original_coordinate_drift,0.9220401114177085,256
4,pitch,C04-T027,256,fading,original_coordinate_drift,0.9247317519964774,256
4,pitch,C04-T028,256,waveform_l1,both_directed,0.4404296875,256
4,pitch,C04-T028,256,waveform_mse,both_directed,0.4560546875,256
4,pitch,C04-T028,256,single_stft,both_directed,0.521484375,256
4,pitch,C04-T028,256,linear_mss,both_directed,0.55078125,256
4,pitch,C04-T028,256,smooth_mss,both_directed,0.580078125,256
4,pitch,C04-T028,256,sot_published_composite,both_directed,0.54296875,256
4,pitch,C04-T028,256,linear_jtfot,both_directed,0.4833984375,256
4,pitch,C04-T028,256,log_jtfot,both_directed,0.51171875,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,both_directed,0.5654296875,256
4,pitch,C04-T028,256,log_quadrature_bicul,both_directed,0.576171875,256
4,pitch,C04-T028,256,fading,both_directed,0.611328125,256
4,pitch,C04-T028,256,waveform_l1,pitch_directed,0.5390625,256
4,pitch,C04-T028,256,waveform_mse,pitch_directed,0.5595703125,256
4,pitch,C04-T028,256,single_stft,pitch_directed,0.609375,256
4,pitch,C04-T028,256,linear_mss,pitch_directed,0.640625,256
4,pitch,C04-T028,256,smooth_mss,pitch_directed,0.6591796875,256
4,pitch,C04-T028,256,sot_published_composite,pitch_directed,0.625,256
4,pitch,C04-T028,256,linear_jtfot,pitch_directed,0.5625,256
4,pitch,C04-T028,256,log_jtfot,pitch_directed,0.6162109375,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,pitch_directed,0.662109375,256
4,pitch,C04-T028,256,log_quadrature_bicul,pitch_directed,0.6748046875,256
4,pitch,C04-T028,256,fading,pitch_directed,0.685546875,256
4,pitch,C04-T028,256,waveform_l1,time_directed,0.42696629213483145,178
4,pitch,C04-T028,256,waveform_mse,time_directed,0.444756554307116,178
4,pitch,C04-T028,256,single_stft,time_directed,0.5262172284644194,178
4,pitch,C04-T028,256,linear_mss,time_directed,0.47144194756554303,178
4,pitch,C04-T028,256,smooth_mss,time_directed,0.5107677902621723,178
4,pitch,C04-T028,256,sot_published_composite,time_directed,0.3904494382022472,178
4,pitch,C04-T028,256,linear_jtfot,time_directed,0.5149812734082396,178
4,pitch,C04-T028,256,log_jtfot,time_directed,0.5079588014981273,178
4,pitch,C04-T028,256,bidirectional_cumulative_energy,time_directed,0.49297752808988765,178
4,pitch,C04-T028,256,log_quadrature_bicul,time_directed,0.4859550561797753,178
4,pitch,C04-T028,256,fading,time_directed,0.4957865168539326,178
4,pitch,C04-T028,256,waveform_l1,dot_directed,0.5380859375,256
4,pitch,C04-T028,256,waveform_mse,dot_directed,0.541015625,256
4,pitch,C04-T028,256,single_stft,dot_directed,0.623046875,256
4,pitch,C04-T028,256,linear_mss,dot_directed,0.6513671875,256
4,pitch,C04-T028,256,smooth_mss,dot_directed,0.7041015625,256
4,pitch,C04-T028,256,sot_published_composite,dot_directed,0.6435546875,256
4,pitch,C04-T028,256,linear_jtfot,dot_directed,0.580078125,256
4,pitch,C04-T028,256,log_jtfot,dot_directed,0.6259765625,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,dot_directed,0.650390625,256
4,pitch,C04-T028,256,log_quadrature_bicul,dot_directed,0.6591796875,256
4,pitch,C04-T028,256,fading,dot_directed,0.69921875,256
4,pitch,C04-T028,256,waveform_l1,cosine,-0.08355925998219875,256
4,pitch,C04-T028,256,waveform_mse,cosine,-0.07363387672949234,256
4,pitch,C04-T028,256,single_stft,cosine,0.15296451523026064,256
4,pitch,C04-T028,256,linear_mss,cosine,-0.008025958339632641,256
4,pitch,C04-T028,256,smooth_mss,cosine,0.0770165336178772,256
4,pitch,C04-T028,256,sot_published_composite,cosine,-0.05022144831389787,256
4,pitch,C04-T028,256,linear_jtfot,cosine,0.055711236889878765,256
4,pitch,C04-T028,256,log_jtfot,cosine,0.09537479214891573,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,cosine,0.23635777698153532,256
4,pitch,C04-T028,256,log_quadrature_bicul,cosine,0.2548537692901286,256
4,pitch,C04-T028,256,fading,cosine,0.24394970912954533,256
4,pitch,C04-T028,256,waveform_l1,phrase_success,0.05078125,256
4,pitch,C04-T028,256,waveform_mse,phrase_success,0.04296875,256
4,pitch,C04-T028,256,single_stft,phrase_success,0.109375,256
4,pitch,C04-T028,256,linear_mss,phrase_success,0.13671875,256
4,pitch,C04-T028,256,smooth_mss,phrase_success,0.1953125,256
4,pitch,C04-T028,256,sot_published_composite,phrase_success,0.1484375,256
4,pitch,C04-T028,256,linear_jtfot,phrase_success,0.03125,256
4,pitch,C04-T028,256,log_jtfot,phrase_success,0.07421875,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,phrase_success,0.05078125,256
4,pitch,C04-T028,256,log_quadrature_bicul,phrase_success,0.06640625,256
4,pitch,C04-T028,256,fading,phrase_success,0.12890625,256
4,pitch,C04-T028,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T028,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T028,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T028,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T028,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T028,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T028,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T028,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T028,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T028,256,fading,zero_gradient,0.0,256
4,pitch,C04-T028,256,waveform_l1,original_coordinate_drift,0.9982856359154292,256
4,pitch,C04-T028,256,waveform_mse,original_coordinate_drift,0.9990195743063938,256
4,pitch,C04-T028,256,single_stft,original_coordinate_drift,0.8529733296506075,256
4,pitch,C04-T028,256,linear_mss,original_coordinate_drift,0.9775860299585288,256
4,pitch,C04-T028,256,smooth_mss,original_coordinate_drift,0.9846798513796382,256
4,pitch,C04-T028,256,sot_published_composite,original_coordinate_drift,0.9999573308333571,256
4,pitch,C04-T028,256,linear_jtfot,original_coordinate_drift,0.9744006275413741,256
4,pitch,C04-T028,256,log_jtfot,original_coordinate_drift,0.9788870514665068,256
4,pitch,C04-T028,256,bidirectional_cumulative_energy,original_coordinate_drift,0.8652439656849378,256
4,pitch,C04-T028,256,log_quadrature_bicul,original_coordinate_drift,0.8453453495209517,256
4,pitch,C04-T028,256,fading,original_coordinate_drift,0.8404808251125637,256
4,pitch,C04-T029,256,waveform_l1,both_directed,0.3720703125,256
4,pitch,C04-T029,256,waveform_mse,both_directed,0.3603515625,256
4,pitch,C04-T029,256,single_stft,both_directed,0.4736328125,256
4,pitch,C04-T029,256,linear_mss,both_directed,0.4921875,256
4,pitch,C04-T029,256,smooth_mss,both_directed,0.53125,256
4,pitch,C04-T029,256,sot_published_composite,both_directed,0.50390625,256
4,pitch,C04-T029,256,linear_jtfot,both_directed,0.4990234375,256
4,pitch,C04-T029,256,log_jtfot,both_directed,0.48828125,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,both_directed,0.603515625,256
4,pitch,C04-T029,256,log_quadrature_bicul,both_directed,0.595703125,256
4,pitch,C04-T029,256,fading,both_directed,0.673828125,256
4,pitch,C04-T029,256,waveform_l1,pitch_directed,0.482421875,256
4,pitch,C04-T029,256,waveform_mse,pitch_directed,0.427734375,256
4,pitch,C04-T029,256,single_stft,pitch_directed,0.546875,256
4,pitch,C04-T029,256,linear_mss,pitch_directed,0.5947265625,256
4,pitch,C04-T029,256,smooth_mss,pitch_directed,0.638671875,256
4,pitch,C04-T029,256,sot_published_composite,pitch_directed,0.6181640625,256
4,pitch,C04-T029,256,linear_jtfot,pitch_directed,0.6767578125,256
4,pitch,C04-T029,256,log_jtfot,pitch_directed,0.6669921875,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,pitch_directed,0.7626953125,256
4,pitch,C04-T029,256,log_quadrature_bicul,pitch_directed,0.767578125,256
4,pitch,C04-T029,256,fading,pitch_directed,0.80078125,256
4,pitch,C04-T029,256,waveform_l1,time_directed,0.4385245901639344,183
4,pitch,C04-T029,256,waveform_mse,time_directed,0.5614754098360657,183
4,pitch,C04-T029,256,single_stft,time_directed,0.6024590163934426,183
4,pitch,C04-T029,256,linear_mss,time_directed,0.5596539162112932,183
4,pitch,C04-T029,256,smooth_mss,time_directed,0.5783242258652095,183
4,pitch,C04-T029,256,sot_published_composite,time_directed,0.3825136612021858,183
4,pitch,C04-T029,256,linear_jtfot,time_directed,0.39663023679417125,183
4,pitch,C04-T029,256,log_jtfot,time_directed,0.39207650273224043,183
4,pitch,C04-T029,256,bidirectional_cumulative_energy,time_directed,0.5027322404371586,183
4,pitch,C04-T029,256,log_quadrature_bicul,time_directed,0.4849726775956285,183
4,pitch,C04-T029,256,fading,time_directed,0.5692167577413478,183
4,pitch,C04-T029,256,waveform_l1,dot_directed,0.49609375,256
4,pitch,C04-T029,256,waveform_mse,dot_directed,0.517578125,256
4,pitch,C04-T029,256,single_stft,dot_directed,0.62890625,256
4,pitch,C04-T029,256,linear_mss,dot_directed,0.6435546875,256
4,pitch,C04-T029,256,smooth_mss,dot_directed,0.69921875,256
4,pitch,C04-T029,256,sot_published_composite,dot_directed,0.59375,256
4,pitch,C04-T029,256,linear_jtfot,dot_directed,0.5712890625,256
4,pitch,C04-T029,256,log_jtfot,dot_directed,0.548828125,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,dot_directed,0.734375,256
4,pitch,C04-T029,256,log_quadrature_bicul,dot_directed,0.732421875,256
4,pitch,C04-T029,256,fading,dot_directed,0.8095703125,256
4,pitch,C04-T029,256,waveform_l1,cosine,0.001147169490606977,256
4,pitch,C04-T029,256,waveform_mse,cosine,0.07192551069806957,256
4,pitch,C04-T029,256,single_stft,cosine,0.1513521821371883,256
4,pitch,C04-T029,256,linear_mss,cosine,0.1067072150719896,256
4,pitch,C04-T029,256,smooth_mss,cosine,0.1426368819323995,256
4,pitch,C04-T029,256,sot_published_composite,cosine,-0.08238591969453973,256
4,pitch,C04-T029,256,linear_jtfot,cosine,0.00972131576576209,256
4,pitch,C04-T029,256,log_jtfot,cosine,0.003349759551052043,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,cosine,0.27307353636963877,256
4,pitch,C04-T029,256,log_quadrature_bicul,cosine,0.26540127343839065,256
4,pitch,C04-T029,256,fading,cosine,0.3480238266248224,256
4,pitch,C04-T029,256,waveform_l1,phrase_success,0.04296875,256
4,pitch,C04-T029,256,waveform_mse,phrase_success,0.0234375,256
4,pitch,C04-T029,256,single_stft,phrase_success,0.0625,256
4,pitch,C04-T029,256,linear_mss,phrase_success,0.08984375,256
4,pitch,C04-T029,256,smooth_mss,phrase_success,0.1328125,256
4,pitch,C04-T029,256,sot_published_composite,phrase_success,0.12890625,256
4,pitch,C04-T029,256,linear_jtfot,phrase_success,0.09375,256
4,pitch,C04-T029,256,log_jtfot,phrase_success,0.078125,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,phrase_success,0.125,256
4,pitch,C04-T029,256,log_quadrature_bicul,phrase_success,0.12890625,256
4,pitch,C04-T029,256,fading,phrase_success,0.26171875,256
4,pitch,C04-T029,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T029,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T029,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T029,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T029,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T029,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T029,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T029,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T029,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T029,256,fading,zero_gradient,0.0,256
4,pitch,C04-T029,256,waveform_l1,original_coordinate_drift,0.9971790951807845,256
4,pitch,C04-T029,256,waveform_mse,original_coordinate_drift,0.9987493998031657,256
4,pitch,C04-T029,256,single_stft,original_coordinate_drift,0.9102985004119064,256
4,pitch,C04-T029,256,linear_mss,original_coordinate_drift,0.9814386126756351,256
4,pitch,C04-T029,256,smooth_mss,original_coordinate_drift,0.9881024283131167,256
4,pitch,C04-T029,256,sot_published_composite,original_coordinate_drift,0.9999959230575615,256
4,pitch,C04-T029,256,linear_jtfot,original_coordinate_drift,0.9864488572313852,256
4,pitch,C04-T029,256,log_jtfot,original_coordinate_drift,0.9794808858440883,256
4,pitch,C04-T029,256,bidirectional_cumulative_energy,original_coordinate_drift,0.9213197859793907,256
4,pitch,C04-T029,256,log_quadrature_bicul,original_coordinate_drift,0.9034766051617464,256
4,pitch,C04-T029,256,fading,original_coordinate_drift,0.9306097239350907,256
4,pitch,C04-T030,256,waveform_l1,both_directed,0.5341796875,256
4,pitch,C04-T030,256,waveform_mse,both_directed,0.541015625,256
4,pitch,C04-T030,256,single_stft,both_directed,0.599609375,256
4,pitch,C04-T030,256,linear_mss,both_directed,0.6123046875,256
4,pitch,C04-T030,256,smooth_mss,both_directed,0.6533203125,256
4,pitch,C04-T030,256,sot_published_composite,both_directed,0.6513671875,256
4,pitch,C04-T030,256,linear_jtfot,both_directed,0.51171875,256
4,pitch,C04-T030,256,log_jtfot,both_directed,0.576171875,256
4,pitch,C04-T030,256,bidirectional_cumulative_energy,both_directed,0.66015625,256
4,pitch,C04-T030,256,log_quadrature_bicul,both_directed,0.677734375,256
4,pitch,C04-T030,256,fading,both_directed,0.7275390625,256
4,pitch,C04-T030,256,waveform_l1,pitch_directed,0.6396484375,256
4,pitch,C04-T030,256,waveform_mse,pitch_directed,0.65234375,256
4,pitch,C04-T030,256,single_stft,pitch_directed,0.6845703125,256
4,pitch,C04-T030,256,linear_mss,pitch_directed,0.7001953125,256
4,pitch,C04-T030,256,smooth_mss,pitch_directed,0.744140625,256
4,pitch,C04-T030,256,sot_published_composite,pitch_directed,0.7421875,256
4,pitch,C04-T030,256,linear_jtfot,pitch_directed,0.5966796875,256
4,pitch,C04-T030,256,log_jtfot,pitch_directed,0.6708984375,256
4,pitch,C04-T030,256,bidirectional_cumulative_energy,pitch_directed,0.7763671875,256
4,pitch,C04-T030,256,log_quadrature_bicul,pitch_directed,0.7890625,256
4,pitch,C04-T030,256,fading,pitch_directed,0.8291015625,256
4,pitch,C04-T030,256,waveform_l1,time_directed,0.5284946236559139,155
4,pitch,C04-T030,256,waveform_mse,time_directed,0.5451612903225805,155
4,pitch,C04-T030,256,single_stft,time_directed,0.5645161290322581,155
4,pitch,C04-T030,256,linear_mss,time_directed,0.5446236559139784,155
4,pitch,C04-T030,256,smooth_mss,time_directed,0.5672043010752688,155
4,pitch,C04-T030,256,sot_published_composite,time_directed,0.4440860215053764,155
4,pitch,C04-T030,256,linear_jtfot,time_directed,0.5629032258064516,155
4,pitch,C04-T030,256,log_jtfot,time_directed,0.5919354838709677,155
4,pitch,C04-T030,256,bidirectional_cumulative_energy,time_directed,0.5086021505376345,155
4,pitch,C04-T030,256,log_quadrature_bicul,time_directed,0.5306451612903226,155
4,pitch,C04-T030,256,fading,time_directed,0.47204301075268823,155
4,pitch,C04-T030,256,waveform_l1,dot_directed,0.6083984375,256
4,pitch,C04-T030,256,waveform_mse,dot_directed,0.6025390625,256
4,pitch,C04-T030,256,single_stft,dot_directed,0.7001953125,256
4,pitch,C04-T030,256,linear_mss,dot_directed,0.7060546875,256
4,pitch,C04-T030,256,smooth_mss,dot_directed,0.7509765625,256
4,pitch,C04-T030,256,sot_published_composite,dot_directed,0.7138671875,256
4,pitch,C04-T030,256,linear_jtfot,dot_directed,0.609375,256
4,pitch,C04-T030,256,log_jtfot,dot_directed,0.6748046875,256
4,pitch,C04-T030,256,bidirectional_cumulative_energy,dot_directed,0.7314453125,256
4,pitch,C04-T030,256,log_quadrature_bicul,dot_directed,0.7431640625,256
4,pitch,C04-T030,256,fading,dot_directed,0.8056640625,256
4,pitch,C04-T030,256,waveform_l1,cosine,-0.008051401090099055,256
4,pitch,C04-T030,256,waveform_mse,cosine,-0.008360981128255085,256
4,pitch,C04-T030,256,single_stft,cosine,0.21371911064923785,256
4,pitch,C04-T030,256,linear_mss,cosine,0.06757006179778478,256
4,pitch,C04-T030,256,smooth_mss,cosine,0.13284761754835103,256
4,pitch,C04-T030,256,sot_published_composite,cosine,0.0060042366423477996,256
4,pitch,C04-T030,256,linear_jtfot,cosine,0.09824116513114414,256
4,pitch,C04-T030,256,log_jtfot,cosine,0.13927623722138424,256
