target_id,events,variant,pitch_mae_cents,onset_mae_ms,log_spectral_distance_db,joint_event_error,updates,wall_seconds,stopped_by,best_loss,f0_hz,onset_seconds
C04-T0060,4,orthogonal_lw,464.78029286453864,221.0447648823762,16.45034469508326,0.2885350953374116,657,36.00703098624945,patience,0.04978713335705595,"[199.26062285314953, 164.86328786563655, 160.24784504485626, 188.87960390692217]","[0.6783615620037922, 0.7007962319122427, 1.1025650104011058, 1.446800309125797]"
C04-T0061,4,orthogonal_lw,79.1183986704616,175.79520623516194,17.343705859436056,0.18624506242066788,826,44.181070582941175,patience,0.025704942409109498,"[278.6212715998935, 220.39616036654107, 211.7744816858902, 299.5788904375701]","[0.6597346358097544, 0.7224190191089936, 1.3457366221619953, 1.4088291187544186]"
C04-T0062,4,orthogonal_lw,7.096898375513659,56.72711498140919,15.927057163755983,0.06765528477603991,968,51.13193751871586,patience,0.016503093049690998,"[154.73693966733447, 100.20686366905304, 168.00979091287945, 222.7063338636063]","[0.32169969455153347, 0.38562376806071275, 1.1577850080615704, 1.0711886883312105]"
C04-T0063,4,orthogonal_lw,188.43704399829295,1.869300995423956,10.721514832191085,0.15158586249245437,379,19.322631556540728,patience,0.02256829511466535,"[179.55743211867866, 182.8951990535582, 169.0473462071641, 182.78293863526468]","[0.22105144075767347, 0.4673155082821152, 1.3136821964298926, 1.4800169454570908]"
C04-T0064,4,orthogonal_lw,418.4611355862952,64.41691437392043,20.575893764096918,0.26820817592155866,839,53.65851193293929,patience,0.05400109347926133,"[167.97861559151823, 159.2337877624992, 181.51143643162982, 117.92166485486379]","[0.2692877081714962, 0.7472591495524832, 1.3393323047998718, 1.4360360053402508]"
C04-T0065,4,orthogonal_lw,650.5646862077151,190.19284241870645,18.40458019654041,0.3956615754235411,791,43.9658273011446,patience,0.05938778729901419,"[200.65740658108513, 195.83766737818883, 178.55740397086248, 208.1592446708308]","[0.40923915445433695, 0.5765315603663395, 1.1680376084443498, 1.054488229099212]"
C04-T0066,4,orthogonal_lw,1072.2421507959284,48.67993498115,22.26719224824911,0.4526451906133324,383,19.369981363415718,patience,0.06752464372844498,"[168.3617181814032, 217.08384808370676, 177.6647047373743, 161.0071021218339]","[0.2571455635149028, 0.537369362888479, 1.244863476806112, 1.5510674666924031]"
C04-T0067,4,orthogonal_lw,746.2018024125694,83.68249027248945,22.86040337620209,0.3777400073728632,959,54.07473829202354,patience,0.03789446548282875,"[96.49154991243905, 198.68058550675704, 202.40339074156424, 189.95750785982642]","[0.5422894496313764, 0.9367960032647167, 1.125558425203249, 1.7658591357259574]"
C04-T0068,4,orthogonal_lw,413.83371693000123,152.899997524095,20.60015683813109,0.29410586452440196,629,30.414291271939874,patience,0.03844948479277596,"[126.9688805863037, 117.80833119284317, 242.13607053806552, 226.1245227052857]","[0.3660325627653877, 0.7378327997391627, 1.1833316474515676, 1.5680620466654374]"
C04-T0069,4,orthogonal_lw,299.85632336760597,237.5999959978859,17.987976714869934,0.27688300184874354,867,48.08292583562434,patience,0.04299572197187787,"[228.81724871630612, 140.2968251745417, 169.6425586055435, 290.5819470907453]","[0.3591525267304012, 0.6792570025114567, 0.5593717748305641, 1.2994587390029801]"
C04-T0070,4,orthogonal_lw,5.627763024784767,101.52525998693004,8.204659590332287,0.10581716112645358,1145,59.25878456607461,patience,0.01173092591837968,"[131.89883546739466, 158.14059561046906, 191.9084979958238, 123.68757084944109]","[0.6200022205489498, 0.9510230968137992, 0.9835072228011368, 1.4987515920441215]"
C04-T0071,4,orthogonal_lw,135.71283764356517,1.429223458133455,9.095310888650413,0.10388977337794945,2120,118.65212966129184,patience,0.023290210477056143,"[236.95529067992967, 83.24444133251482, 159.13976272089718, 81.31556229682845]","[1.04551221064675, 0.830957041370626, 1.3729517415234778, 1.6540002199415782]"
C04-T0072,4,orthogonal_lw,513.7364430313033,301.87801655144733,19.72097352721813,0.40172891300447955,657,40.11926295980811,patience,0.05723655953964012,"[193.0737052849974, 190.74854152323528, 210.47193629826006, 264.5843684848748]","[0.7063506220544238, 0.6410086019231761, 0.9520737301218845, 1.7320770198536357]"
C04-T0073,4,orthogonal_lw,120.60299299435476,164.27892229428298,16.267191346899413,0.22435523761677442,711,40.456918112933636,patience,0.021071375548833458,"[139.73480035601307, 221.4464023292388, 142.2489534191385, 96.30323121321068]","[0.4966692984534257, 0.7471256581996497, 1.3414522727079181, 1.5997868603197762]"
C04-T0074,4,orthogonal_lw,287.81540543836087,132.2701278040082,20.97235003267409,0.2566859819072866,690,30.7177094258368,patience,0.051197952561948604,"[228.1511829189041, 198.57600231072433, 201.31758667613485, 270.0879253486446]","[0.7429934574909485, 0.534992074279373, 1.1750558741959054, 1.7190233085219195]"
C04-T0075,4,orthogonal_lw,419.8219563406345,151.66671955036367,11.869348776281752,0.30806609989122724,1327,70.17646243795753,patience,0.03223767028118291,"[253.39114688898985, 210.93724125133593, 126.87695334553995, 170.8771156451236]","[1.0887601456325233, 1.471956978116481, 1.1017571386885827, 1.604230054631105]"
C04-T0076,4,orthogonal_lw,256.377349000036,15.180332201918514,10.212583539639803,0.16938532461448028,719,46.73601729050279,patience,0.030051484606817593,"[106.83855815702896, 176.9782665265431, 227.86537418070736, 176.19857800647202]","[0.29542927638369737, 0.42466338743273735, 0.8262087198029355, 1.7102525692073363]"
C04-T0077,4,orthogonal_lw,210.3298635796501,282.0161654950771,15.010203715266504,0.3873897502503657,1341,69.54930457472801,patience,0.02007875970691398,"[104.26224002641786, 187.08793714873337, 89.62237317832913, 281.73523025467]","[0.38361186192132035, 1.4035047617383147, 1.2316559735089792, 1.5557728715570185]"
C04-T0078,4,orthogonal_lw,56.00651529453843,123.6640444280862,13.916248350983722,0.150913040042925,618,36.08684375882149,patience,0.01933434466311937,"[127.70383985869785, 134.15725107282054, 85.61195323211876, 239.26014882388262]","[0.6801890335175143, 0.6357941342113711, 1.245143087527373, 1.4545219628461115]"
C04-T0079,4,orthogonal_lw,542.8410510739438,457.52340497407755,33.429673791789384,0.4639810709978415,492,30.963949613273144,patience,0.06276201760847241,"[84.32629757951644, 157.22750077175405, 163.5262964234608, 130.45643567440135]","[0.28369041148067314, 0.40691670822199255, 0.8523942573029444, 1.2467718526570177]"
C04-T0080,4,orthogonal_lw,169.63807819923457,231.97539182632107,16.442551804607582,0.26886704082334173,1050,54.01881095394492,patience,0.04222121788399722,"[164.51879443692144, 168.98656111474426, 163.02529118065854, 231.01990117930214]","[0.3831200850103411, 0.4499993241334752, 1.184142663448464, 1.6379979531990132]"
C04-T0081,4,orthogonal_lw,692.9084072226211,47.47356310159809,17.404949191430966,0.35003549220149033,523,25.24047507531941,patience,0.0545752895289668,"[168.72807666323632, 253.9141200429471, 192.3245426449601, 283.8193725310611]","[0.4522859548878562, 0.5428920808453095, 1.2179501797094212, 1.465157836485367]"
C04-T0082,4,orthogonal_lw,29.85665920251413,52.330443726018665,7.920090047140089,0.05074257463627513,614,31.387056162580848,patience,0.010514935417448853,"[185.53376817817275, 200.18067476750733, 154.9736950864747, 162.6506588161527]","[0.575189249409208, 0.6793625732345202, 1.5365749311046248, 1.696586662165244]"
C04-T0083,4,orthogonal_lw,305.1621285137281,94.49490483338211,19.249615298587877,0.21898234585581622,1507,85.13534793630242,patience,0.030036070123790663,"[163.27869969674427, 137.92848229515027, 176.61388995314596, 155.99817060912045]","[0.2026310703759733, 0.300589952941651, 1.4692494967258762, 1.4432092871152242]"
C04-T0084,4,orthogonal_lw,533.5277126489495,227.58513867851957,18.653152429450575,0.33994040303088646,767,41.720289159566164,patience,0.052773786297653585,"[147.43124778646663, 253.812838582167, 159.12491236685696, 157.79565305289682]","[0.5664627642608824, 0.6414909580220682, 1.0995322572720043, 1.7298559149175476]"
C04-T0085,4,orthogonal_lw,296.919801977026,1.3372450504023496,3.6615838598412283,0.24456368290356081,1062,58.15910838916898,patience,0.027683272985742108,"[193.87093727943204, 280.0122842193415, 223.0147153888936, 212.14314339482317]","[0.22931014869470176, 0.5763582409805745, 1.5312473229491026, 1.4394251241414955]"
C04-T0086,4,orthogonal_lw,0.10275326568203379,0.011716361265567965,0.5409516895724492,5.726561012283019e-05,953,50.4537238618359,patience,4.9298812936700325e-05,"[172.91429096475653, 123.2281464101927, 125.91935427585344, 273.5378753156525]","[0.7341014485471218, 1.1669679327291644, 0.8665017301324258, 1.6812304816243069]"
C04-T0087,4,orthogonal_lw,147.10273305612893,98.7752305438953,12.796652211964068,0.16553616880864466,963,58.079479448497295,patience,0.015357889751989455,"[142.38613005235374, 150.6307416662348, 145.4226539127426, 101.3686767250424]","[0.7412408338147798, 0.7134507980941429, 1.2919051917460054, 1.511697317478617]"
C04-T0088,4,orthogonal_lw,44.59269893830305,252.39272444635043,10.391920058643947,0.29787392006444846,1152,59.50333122909069,patience,0.0205136722811488,"[102.93143300062786, 265.61241390570865, 168.23780553155612, 158.9630668235314]","[0.37392499761625836, 0.5741317161914745, 1.463798228775781, 1.4872097648831586]"
C04-T0089,4,orthogonal_lw,5.049358802429969,144.92363939267673,12.712112776159195,0.17545490471151765,1000,57.89559943601489,patience,0.0164388221284305,"[187.0200531657066, 124.85510140765817, 269.63768806050103, 265.6753746716285]","[0.23815947607045762, 0.7919021673403908, 1.2286368747150553, 1.2544047018069566]"
C04-T0090,4,orthogonal_lw,440.7380471634583,101.09821439021917,20.27836275835887,0.24514427689253765,405,21.440527517348528,patience,0.04265585300968418,"[109.60550714465961, 178.6802611000657, 138.26381726528567, 125.90128588809846]","[0.4216941963522977, 0.5564952466797067, 1.2880122886223362, 1.5348777801112135]"
C04-T0091,4,orthogonal_lw,15.265776178999602,64.50033464588202,12.599983540980476,0.07272158891559723,719,36.48709021322429,patience,0.01960639376524914,"[129.03604660700773, 165.82336442740905, 154.87864638640775, 108.54622821988357]","[0.4505843931606314, 0.9081930914797272, 1.411344119615569, 1.4446575541322784]"
C04-T0092,4,orthogonal_lw,331.9270566963083,139.23284015908143,16.315507584193586,0.27030006665634126,808,46.72307071648538,patience,0.03763570868405558,"[257.4514394964246, 113.74454221625601, 191.50801124795652, 198.71801902683734]","[0.8097866877087785, 0.864572234924406, 1.3630605918622885, 1.7092494102289426]"
C04-T0093,4,orthogonal_lw,60.040203281733596,296.8762644037475,9.01547728644875,0.3264873983495342,1241,63.2271678224206,patience,0.01702806584214845,"[189.43482325547026, 181.95819838752615, 200.9005178799438, 145.42363958843424]","[0.4957013389736389, 0.5179993604665205, 1.553543271734023, 1.6318274369007686]"
C04-T0094,4,orthogonal_lw,299.9560030188814,62.91331359447026,15.367495509998331,0.25466125125459793,840,51.79012928344309,patience,0.015016243856733575,"[87.01960705578361, 154.29989814583757, 135.9611236860523, 169.32388052671575]","[0.4682409350715624, 1.0028974628672578, 1.0481262056571212, 1.7300004728269174]"
C04-T0095,4,orthogonal_lw,262.9589588128569,52.95159932191823,14.13626551132834,0.2029077418167821,854,38.49775455892086,patience,0.04252487939526655,"[194.91653260971955, 183.13222130518014, 187.7506263147497, 251.32729165061437]","[0.6036575734000154, 0.8618707317483922, 1.2466441687578895, 1.2639977073729745]"
C04-T0096,4,orthogonal_lw,519.7054853748077,120.37245352222789,15.478340209044443,0.3005009094082017,517,31.436252754181623,patience,0.027252485268296916,"[192.09978604116833, 128.6649320786275, 141.16966903683738, 143.12329038691107]","[0.40685881057545753, 1.019519077198507, 1.1117716872630141, 1.1682384280189873]"
C04-T0097,4,orthogonal_lw,6.938942940745784,78.89218405992489,11.118230142731116,0.09678871987351588,1060,66.24997369013727,patience,0.01665373332836044,"[144.39816274998645, 146.1378341391974, 184.83268221142498, 240.90232288307107]","[0.33662648746169493, 0.7671834425851365, 0.8544498679757486, 0.7940051294211732]"
C04-T0098,4,orthogonal_lw,338.5935774034654,411.1699958795395,22.98833464444789,0.40149550839494513,804,40.27272400818765,patience,0.04966427044858829,"[281.2013871111934, 130.8287978993782, 132.64013984625083, 157.12189434132742]","[0.6015884198492569, 1.0127760344739043, 1.0262552259735211, 1.4562884325288583]"
C04-T0099,4,orthogonal_lw,7.023248557044301,60.81942539041724,12.10151754818266,0.06956082000098995,1307,69.9035124629736,patience,0.019723391642163548,"[170.03604318118366, 239.1985067166561, 124.5785241278751, 231.9137210275844]","[0.3488788184390944, 1.0088654627998488, 1.0341087589135414, 1.6500000114229005]"
C04-T0100,4,orthogonal_lw,417.14355694065125,3.1190870377188484,12.264297374679582,0.263587379197798,542,30.685914307832718,patience,0.03151931231780933,"[107.94752250133692, 227.86082124688113, 295.49647435570665, 202.40004845908976]","[0.5447147210027021, 0.879264494661059, 1.3621291574175407, 1.784925914366412]"
C04-T0101,4,orthogonal_lw,0.00035963658240259223,0.00015321055876760248,0.033781042282030396,1.8615213302925336e-07,3000,157.29915411118418,maximum updates,3.037424545613119e-07,"[159.06634087080843, 128.8078190713611, 138.72150618395813, 112.47805505811156]","[0.24637170614773912, 0.5178738309903066, 1.012979098533114, 1.5349456790357203]"
C04-T0102,4,orthogonal_lw,246.23321914449065,245.14229222101858,10.36939418354347,0.35423425670311837,1107,64.89891096949577,patience,0.019777111012363804,"[299.7386282444641, 98.58298481098261, 139.25603742974494, 153.45558822045706]","[0.7630670204456609, 0.7732488429820328, 1.1587105619094737, 1.6692720341445073]"
C04-T0103,4,orthogonal_lw,765.6695306129307,157.38589663087734,22.919262468351608,0.38429520553159924,654,34.29051163420081,patience,0.06581738978346277,"[247.90137829488785, 192.49545776774337, 184.16022749733784, 190.5545984782772]","[0.24630620056519645, 1.0725510242725924, 1.2205184933350148, 1.4397910891981798]"
C04-T0104,4,orthogonal_lw,302.7762770779391,9.783961903754523,10.188286160898958,0.24583655662450968,877,59.09987084940076,patience,0.04447117572606247,"[183.14888911732874, 191.02492078344883, 247.68923529106868, 307.5406603019162]","[0.8540582397039438, 0.6626621089160485, 1.0970210516824497, 1.3162462643490982]"
C04-T0105,4,orthogonal_lw,0.00035518271332544353,0.0002741394216632109,0.0647808703250538,2.451052347534082e-07,2344,126.75228177383542,patience,4.278180932043457e-07,"[187.5390818257242, 154.69813222582613, 126.41650347983898, 137.47408822379495]","[1.0264995630018647, 1.253885075413413, 1.4049752990659174, 1.521542234257784]"
C04-T0106,4,orthogonal_lw,237.26982504845537,245.7336188732105,16.963566197612703,0.2928191881158274,1053,54.55964816361666,patience,0.036542696174414614,"[199.9203254652486, 181.85150145210795, 180.8234339770614, 119.48245351088217]","[0.27814041145773294, 0.7496693518755642, 1.4855025490494762, 1.4167295188904638]"
C04-T0107,4,orthogonal_lw,315.9902769313507,197.6909356238683,14.601013289151265,0.2982160020792423,336,24.9860799908638,patience,0.04182999889766667,"[181.020475965525, 186.7741423857075, 132.24284995761928, 153.20474715778064]","[0.3154102881842144, 0.3844485302154276, 0.9978641092749923, 1.2701281546770717]"
C04-T0108,4,orthogonal_lw,295.61087401363307,100.53891737193906,19.54336937589642,0.2522437788934342,689,35.83279488235712,patience,0.0569421191264986,"[227.7899412039848, 199.6333605225919, 188.25821289051197, 173.30050684373617]","[0.23884230708948917, 0.8209324730461856, 1.0042655674919692, 1.6644757212938244]"
C04-T0109,4,orthogonal_lw,22.11547456446267,233.4834065862534,9.903888181858235,0.19501821755805562,1071,57.73438848927617,patience,0.012554014989783539,"[93.99508159657691, 135.2080401290355, 131.76078549554157, 108.46375380937302]","[0.3748654987597385, 0.6609193249911967, 1.2284940569761529, 1.249181064492096]"
C04-T0110,4,orthogonal_lw,648.341533586345,102.4863045644599,17.1083517786624,0.39973652678037125,803,49.88273759931326,patience,0.032455911578811676,"[147.7718802351442, 135.63163577569526, 139.05544224020747, 259.64770545247677]","[0.4410917941586696, 0.660824730290535, 0.7148638236262468, 1.7177356152699592]"
C04-T0111,4,orthogonal_lw,0.11965498473831346,0.029006006957640884,0.6823737435337595,5.465271863451024e-05,1137,58.725102853029966,patience,7.666107604738806e-05,"[189.73649450307119, 176.33214553164837, 125.84875896923457, 223.43783971966022]","[0.32815500790243846, 0.42817480230427085, 1.565345578306682, 1.7960526870347455]"
C04-T0112,4,orthogonal_lw,899.840911362933,83.25062653193984,21.37533710025706,0.425318911343387,1014,55.187874102965,patience,0.042981867281137384,"[209.45649191035193, 175.85882733756114, 96.84043619940377, 215.82433457103764]","[0.5368931119462649, 0.7686480913350728, 0.937385507242829, 1.2763478035231366]"
C04-T0113,4,orthogonal_lw,394.04157536935014,47.193771132419876,10.205179326989205,0.2291040077824615,720,37.506326938048005,patience,0.02727907283463097,"[143.84884126184238, 147.85393213231328, 159.2558851350056, 163.3488609197836]","[0.31624746494881323, 0.4272455402762012, 1.449585633012115, 1.6575947217254097]"
C04-T0114,4,orthogonal_lw,183.9594371520385,152.05576967110937,14.529767777308452,0.22619588681818636,672,33.038092501461506,patience,0.028578584566517046,"[222.97721853473632, 106.9990579221874, 146.73236989042715, 155.63490234085418]","[0.8624130738089884, 0.8833051096614319, 1.060851115238862, 1.5449913540331834]"
C04-T0115,4,orthogonal_lw,469.43161309437676,281.2295820272462,23.03386141052456,0.38246975834152747,1228,60.22256252169609,patience,0.0345698576582397,"[94.1038841442832, 109.46579457139174, 194.1856271994729, 229.94149238133647]","[0.560164802593508, 0.7808424365701598, 0.9576175223990755, 1.232695418763986]"
C04-T0116,4,orthogonal_lw,491.63544299816937,2.4825100594979417,13.70963466263497,0.2907876436478523,586,28.022978315129876,patience,0.03666273230223731,"[153.64211306464756, 150.09499198988647, 143.66662153214455, 141.30821928613668]","[0.404156509602319, 0.7239005572374668, 1.1176949944528836, 1.6400410729884822]"
C04-T0117,4,orthogonal_lw,181.6262328676171,1.5564620995254659,7.392032190751886,0.14410827340824153,602,35.04168100655079,patience,0.01785686965578397,"[132.5863151537956, 109.46868579590473, 132.77983975511313, 284.3792618095503]","[0.4746628076247057, 0.6366520011250434, 1.1294306137983996, 1.3431804734221646]"
C04-T0118,4,orthogonal_lw,494.20249147307464,43.72310202462868,13.633816966360177,0.25509851388797206,975,55.20179037749767,patience,0.025473334857330582,"[182.62449898406388, 144.85340041777073, 178.6268327986343, 146.03163001441442]","[0.6527588139807514, 0.9886646795278036, 1.015745359508512, 1.6178300515753594]"
C04-T0119,4,orthogonal_lw,469.4127996524738,276.06355607571277,19.84948321753273,0.3455153090617823,582,29.672331742942333,patience,0.06319663142906648,"[203.44597959595436, 260.8069339508868, 176.37777507891184, 174.57227897154354]","[0.3223584299671496, 0.6358972760118238, 1.0325304643969082, 1.3129826630044632]"
C04-T0120,4,orthogonal_lw,700.1728508630813,88.86680963851896,15.626441455593389,0.3584759528326116,1081,64.51390705630183,patience,0.05473378396612917,"[135.34004005368894, 175.42766524797298, 158.1759720249852, 144.23384718242926]","[0.6452033008587736, 0.7405052795019933, 0.8455457974455489, 1.4425362165403555]"
C04-T0121,4,orthogonal_lw,388.0502369932069,349.7745382650308,17.043962338227477,0.34620107342522216,1952,142.7746671922505,patience,0.032315762643855724,"[290.4303130017292, 196.43761304488635, 300.8008370574247, 106.49385795458682]","[0.925167031758596, 0.9460168678568179, 0.9831644697163915, 1.4917634594164508]"
C04-T0122,4,orthogonal_lw,639.9520409757496,346.9007647076056,19.12490401644993,0.41454001668546214,953,51.21721696667373,patience,0.027289731971550504,"[128.41200896967052, 186.63855050334342, 102.9645571306946, 216.61291070131938]","[0.24040032223632388, 0.5350297308756493, 1.1060781990794688, 1.7232960712255483]"
C04-T0123,4,orthogonal_lw,369.0429182121717,6.97955814985915,12.933947583843548,0.23518509480326485,984,52.441663667559624,patience,0.05605620018551623,"[200.91707742048777, 178.44145346993145, 180.18056826863645, 188.09832537647029]","[0.5033031368867555, 0.7150328268818271, 1.2715828830693372, 1.3290001136461673]"
C04-T0124,4,orthogonal_lw,10.141382780943925,121.92514013269256,13.284239196170102,0.1480749877465568,1196,72.49834510311484,patience,0.015649281769198387,"[167.83813411986273, 306.60531630526987, 230.80541637171237, 111.89805001764584]","[0.20120706816205378, 0.8493993425703037, 0.8725100659201528, 1.6793436722730728]"
C04-T0125,4,orthogonal_lw,291.6416900407436,57.04613280982623,12.233054479019001,0.24582125683575864,944,45.020262360572815,patience,0.03894479172340543,"[310.97939995366596, 194.13612301559039, 203.4795645602735, 202.3391723028069]","[0.8159167626950206, 1.0898075431857872, 1.2463333257214422, 0.8600419747295778]"
C04-T0126,4,orthogonal_lw,310.7586509244536,188.38148204408873,13.307120225794717,0.3092471551125745,1480,83.28488184139132,patience,0.05091670110577942,"[246.14387365147888, 245.8513334153394, 166.14914090175643, 159.61605200260803]","[0.5832968121431387, 0.5962513473384465, 1.2711486920621682, 1.6342616360025826]"
C04-T0127,4,orthogonal_lw,254.25039001838672,125.42534988980574,10.094496210314798,0.22050883323188047,1042,51.22945077344775,patience,0.023483420782448763,"[252.66361994609025, 175.6625863623502, 148.25049411637625, 160.22485656280043]","[1.2678257443776835, 1.0567007567299374, 1.2967451656947138, 1.6749825640193332]"
C04-T0128,4,orthogonal_lw,1.4196987371753995,0.5567049854154349,1.9215025677613926,0.0008681650108785557,453,25.926390938460827,patience,0.0009734699885720557,"[121.96306617014123, 146.76018431272195, 158.43141048062859, 106.02127933173952]","[0.5791098794685072, 0.7481343609949074, 1.1794019570999217, 1.6256657473981544]"
C04-T0129,4,orthogonal_lw,9.632091795324606e-05,0.00011912096123389837,0.002475009622433838,1.1134408431022212e-07,2275,133.4263804797083,patience,2.1689172766628617e-07,"[105.59288236127175, 156.99436885389417, 183.53391542335604, 128.467241058846]","[0.35201311082258163, 0.7697042190944468, 0.9811463911886211, 1.7543778569450927]"
C04-T0130,4,orthogonal_lw,284.88650726232675,162.33903386067124,14.511814977359803,0.2812280524741627,1095,59.40883957594633,patience,0.01831835555486595,"[166.97986419621247, 134.77142675097494, 154.52656192508735, 114.47208430678175]","[0.2501382795169642, 0.9998846997165196, 1.0575040195359195, 1.793196885521177]"
C04-T0131,4,orthogonal_lw,494.9519839195228,17.426352746403637,15.940065151783466,0.27009276165000323,1032,52.82754893694073,patience,0.053379908297607456,"[206.09975078517823, 157.45868764066668, 174.14707123115488, 177.2508856515119]","[0.3482163282978106, 0.6280417002694381, 1.271898247742564, 0.8965000603771986]"
C04-T0132,4,orthogonal_lw,0.0002081625366682692,0.00029057537614257667,0.015059834040291336,2.474993147697676e-07,2707,152.8011402450502,patience,4.6195188534074027e-07,"[122.73184721478822, 319.8539267615094, 209.1795527092646, 187.83863441699452]","[0.24101558772202217, 0.5066130434869283, 1.1547438355829356, 1.5010863381553046]"
C04-T0133,4,orthogonal_lw,368.8591239180089,5.059744702845704,15.891477886664518,0.1763199718527214,620,33.786023527383804,patience,0.0392077937337702,"[207.31533800727166, 194.58184113810617, 125.54490876119438, 101.23136276625709]","[0.3623857897643592, 0.804694601158602, 0.9770285714091256, 1.548860384249257]"
C04-T0134,4,orthogonal_lw,11.367924853105787,140.14231210569363,13.14232266842499,0.16190066761158775,1217,82.57964637503028,patience,0.01513226223423202,"[88.63872691813873, 160.582456412579, 141.4021355333967, 195.3357000255553]","[0.2702569220209161, 0.22687405442235548, 0.944992518475767, 1.7469031693650519]"
C04-T0135,4,orthogonal_lw,624.5264288547414,3.3709171269899474,15.34198844138352,0.3105028268435334,660,40.32035420462489,patience,0.05646187613168224,"[220.97243976474635, 161.35645809831, 176.43074667483404, 171.22907723600716]","[0.3201151211169014, 0.7439649503185803, 1.134851490053171, 1.7548473594587437]"
C04-T0136,4,orthogonal_lw,258.8532726642095,168.77244448815446,16.341175469058346,0.24304047623989491,831,42.50059477798641,patience,0.026911371635514693,"[129.94906836437997, 230.67852695431853, 93.25170278424727, 180.99224964353647]","[0.5343511394996578, 1.3215653756252057, 1.351156757895596, 1.6990520959493305]"
C04-T0137,4,orthogonal_lw,614.3786605498115,267.4261631541561,18.797305194398852,0.4407931515496559,893,61.452830497175455,patience,0.06226268239897096,"[197.72331834240987, 208.9665405157068, 224.42061886403653, 161.7562214687703]","[0.35759338790802314, 0.5017587408888227, 0.7153501142358016, 1.7453205836223522]"
C04-T0138,4,orthogonal_lw,650.4216084463652,168.18170794056135,22.985241782201744,0.38213042353421955,1467,80.38086763117462,patience,0.03513219550623019,"[211.88915967162376, 90.88584885947267, 221.16158958964488, 172.7173285532537]","[0.2290369482640804, 0.48187460711183716, 0.44679677140460167, 1.2143222201837711]"
C04-T0139,4,orthogonal_lw,311.2783668098455,43.397033652818656,13.296019329840224,0.25618132214886835,799,40.494801016524434,patience,0.015084952987995129,"[155.8292309376654, 141.65526975726732, 103.66713739114039, 114.35279518030106]","[1.0954000975222453, 1.1206396838053962, 1.3547493230210024, 1.4208566859699026]"
C04-T0140,4,orthogonal_lw,263.4313194729735,230.19527960794713,19.197950068544003,0.22579297992541306,846,42.21686030365527,patience,0.04009887012206393,"[256.710119500902, 111.38443399756818, 182.9565499182448, 124.33219707176653]","[0.5470210934377752, 0.7781466652647215, 1.2525398000204375, 1.2822533260265687]"
C04-T0141,4,orthogonal_lw,522.8569454270664,300.47599681380586,18.41130165267454,0.31622946843270944,933,54.34857574850321,patience,0.030772233107113786,"[214.06388241398258, 162.19783244457304, 96.13295054420539, 178.37720694522076]","[1.2059776147789285, 0.8363983080281059, 1.3011257452539509, 1.6722228728954345]"
C04-T0142,4,orthogonal_lw,434.2642938060119,389.7574367814536,27.467047964345895,0.3729280640230494,961,57.60616278462112,patience,0.03549427598954284,"[146.0338020527308, 175.88900296079981, 84.24757596690598, 156.44671137743194]","[0.22060669970633334, 0.26258852648069453, 0.29687469367942954, 1.4402934585942722]"
C04-T0143,4,orthogonal_lw,293.3746767291055,36.68816198315461,13.31265555140269,0.24547454240360503,762,37.84607255272567,patience,0.018451230725741126,"[127.41844841865316, 127.33070400459309, 259.0828003537438, 194.168821124369]","[0.4461459054315389, 0.4834158170194158, 1.5546900769635226, 1.7477161414106945]"
C04-T0144,4,orthogonal_lw,233.66417246223966,228.6890877084854,10.605915729766641,0.3267784429639429,582,29.37227951735258,patience,0.01819727479041568,"[178.26236876606526, 270.49975897776005, 98.84428071702587, 134.67337925437081]","[0.40842920899070856, 0.4214712025710884, 1.164239354102091, 1.466101625674305]"
C04-T0145,4,orthogonal_lw,602.7864365225831,189.20109948270004,19.706802530718544,0.39590009021172945,686,35.6764920912683,patience,0.021610933514331944,"[230.7492207088811, 108.86090179935388, 228.53638654777657, 112.65746639259233]","[0.8434390253822392, 0.8670750599419073, 1.2683132670071355, 1.3753493980042681]"
C04-T0146,4,orthogonal_lw,35.20805997186611,307.1561507092544,14.482012968717735,0.2935855650106294,967,48.732371527701616,patience,0.03095500612991623,"[218.53974653961848, 222.48161006103342, 170.33090042629735, 208.78206313985285]","[0.5797592855020891, 0.5556946315600466, 1.4491167208878273, 1.5440175462929733]"
C04-T0147,4,orthogonal_lw,298.8535249916722,2.0180429184038786,10.59173673171576,0.24336809657094477,893,45.28212106227875,patience,0.05097040039646701,"[242.39359255654716, 236.5111758615763, 187.96120180750935, 163.86665409508933]","[0.5374605883827642, 0.6000214203924876, 1.0916358720662034, 1.6265852433608285]"
C04-T0148,4,orthogonal_lw,309.0904151607948,106.58160963013295,20.426816303273288,0.27627116805927193,551,29.72289481945336,patience,0.04842053022199644,"[117.16848940526245, 171.0132630712039, 179.41278767024596, 193.76862801493047]","[0.5417075813006194, 0.6175299518641104, 1.39588557532442, 1.6605795033669661]"
C04-T0149,4,orthogonal_lw,599.0981681535587,59.862889560912016,14.479092006949081,0.35481247798155197,840,44.75239591114223,patience,0.02919610108984502,"[299.215519430114, 156.80816382621848, 89.30511740231539, 183.84851183000424]","[0.8522505193754557, 0.7865885503524355, 1.2934351893914129, 1.6531005989656353]"
