events,condition,target,candidates,loss,metric,mean,eligible
4,pitch,C04-T000,256,bidirectional_cumulative_energy,original_coordinate_drift,0.8918981274391504,256
4,pitch,C04-T000,256,log_quadrature_bicul,original_coordinate_drift,0.8743744322152109,256
4,pitch,C04-T000,256,fading,original_coordinate_drift,0.9091868365812357,256
4,pitch,C04-T001,256,waveform_l1,both_directed,0.375,256
4,pitch,C04-T001,256,waveform_mse,both_directed,0.3564453125,256
4,pitch,C04-T001,256,single_stft,both_directed,0.4658203125,256
4,pitch,C04-T001,256,linear_mss,both_directed,0.4775390625,256
4,pitch,C04-T001,256,smooth_mss,both_directed,0.49609375,256
4,pitch,C04-T001,256,sot_published_composite,both_directed,0.5654296875,256
4,pitch,C04-T001,256,linear_jtfot,both_directed,0.513671875,256
4,pitch,C04-T001,256,log_jtfot,both_directed,0.537109375,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,both_directed,0.64453125,256
4,pitch,C04-T001,256,log_quadrature_bicul,both_directed,0.6630859375,256
4,pitch,C04-T001,256,fading,both_directed,0.712890625,256
4,pitch,C04-T001,256,waveform_l1,pitch_directed,0.5908203125,256
4,pitch,C04-T001,256,waveform_mse,pitch_directed,0.572265625,256
4,pitch,C04-T001,256,single_stft,pitch_directed,0.587890625,256
4,pitch,C04-T001,256,linear_mss,pitch_directed,0.6357421875,256
4,pitch,C04-T001,256,smooth_mss,pitch_directed,0.6865234375,256
4,pitch,C04-T001,256,sot_published_composite,pitch_directed,0.787109375,256
4,pitch,C04-T001,256,linear_jtfot,pitch_directed,0.6669921875,256
4,pitch,C04-T001,256,log_jtfot,pitch_directed,0.6982421875,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,pitch_directed,0.7822265625,256
4,pitch,C04-T001,256,log_quadrature_bicul,pitch_directed,0.8115234375,256
4,pitch,C04-T001,256,fading,pitch_directed,0.869140625,256
4,pitch,C04-T001,256,waveform_l1,time_directed,0.2685185185185185,198
4,pitch,C04-T001,256,waveform_mse,time_directed,0.25505050505050497,198
4,pitch,C04-T001,256,single_stft,time_directed,0.49158249158249157,198
4,pitch,C04-T001,256,linear_mss,time_directed,0.35437710437710435,198
4,pitch,C04-T001,256,smooth_mss,time_directed,0.2832491582491585,198
4,pitch,C04-T001,256,sot_published_composite,time_directed,0.22138047138047154,198
4,pitch,C04-T001,256,linear_jtfot,time_directed,0.526094276094276,198
4,pitch,C04-T001,256,log_jtfot,time_directed,0.5391414141414143,198
4,pitch,C04-T001,256,bidirectional_cumulative_energy,time_directed,0.5888047138047139,198
4,pitch,C04-T001,256,log_quadrature_bicul,time_directed,0.5753367003367005,198
4,pitch,C04-T001,256,fading,time_directed,0.5723905723905723,198
4,pitch,C04-T001,256,waveform_l1,dot_directed,0.4453125,256
4,pitch,C04-T001,256,waveform_mse,dot_directed,0.4384765625,256
4,pitch,C04-T001,256,single_stft,dot_directed,0.5869140625,256
4,pitch,C04-T001,256,linear_mss,dot_directed,0.5634765625,256
4,pitch,C04-T001,256,smooth_mss,dot_directed,0.5732421875,256
4,pitch,C04-T001,256,sot_published_composite,dot_directed,0.5830078125,256
4,pitch,C04-T001,256,linear_jtfot,dot_directed,0.6494140625,256
4,pitch,C04-T001,256,log_jtfot,dot_directed,0.6728515625,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,dot_directed,0.755859375,256
4,pitch,C04-T001,256,log_quadrature_bicul,dot_directed,0.771484375,256
4,pitch,C04-T001,256,fading,dot_directed,0.810546875,256
4,pitch,C04-T001,256,waveform_l1,cosine,-0.1108513460035563,256
4,pitch,C04-T001,256,waveform_mse,cosine,-0.11761638191858374,256
4,pitch,C04-T001,256,single_stft,cosine,0.07904449126933048,256
4,pitch,C04-T001,256,linear_mss,cosine,-0.010428399238195725,256
4,pitch,C04-T001,256,smooth_mss,cosine,-0.017276971115349503,256
4,pitch,C04-T001,256,sot_published_composite,cosine,-0.14261147953260234,256
4,pitch,C04-T001,256,linear_jtfot,cosine,0.07804591812760353,256
4,pitch,C04-T001,256,log_jtfot,cosine,0.14002467978397706,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,cosine,0.27242014521967006,256
4,pitch,C04-T001,256,log_quadrature_bicul,cosine,0.28426652019494786,256
4,pitch,C04-T001,256,fading,cosine,0.33052372587826245,256
4,pitch,C04-T001,256,waveform_l1,phrase_success,0.03515625,256
4,pitch,C04-T001,256,waveform_mse,phrase_success,0.04296875,256
4,pitch,C04-T001,256,single_stft,phrase_success,0.08203125,256
4,pitch,C04-T001,256,linear_mss,phrase_success,0.09375,256
4,pitch,C04-T001,256,smooth_mss,phrase_success,0.10546875,256
4,pitch,C04-T001,256,sot_published_composite,phrase_success,0.16796875,256
4,pitch,C04-T001,256,linear_jtfot,phrase_success,0.078125,256
4,pitch,C04-T001,256,log_jtfot,phrase_success,0.09765625,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,phrase_success,0.16796875,256
4,pitch,C04-T001,256,log_quadrature_bicul,phrase_success,0.16796875,256
4,pitch,C04-T001,256,fading,phrase_success,0.23046875,256
4,pitch,C04-T001,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T001,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T001,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T001,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T001,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T001,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T001,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T001,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T001,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T001,256,fading,zero_gradient,0.0,256
4,pitch,C04-T001,256,waveform_l1,original_coordinate_drift,0.9988276729096692,256
4,pitch,C04-T001,256,waveform_mse,original_coordinate_drift,0.9991535570098609,256
4,pitch,C04-T001,256,single_stft,original_coordinate_drift,0.9386801064390143,256
4,pitch,C04-T001,256,linear_mss,original_coordinate_drift,0.9760417020169501,256
4,pitch,C04-T001,256,smooth_mss,original_coordinate_drift,0.9849442211278466,256
4,pitch,C04-T001,256,sot_published_composite,original_coordinate_drift,0.999793318043021,256
4,pitch,C04-T001,256,linear_jtfot,original_coordinate_drift,0.9884544641797706,256
4,pitch,C04-T001,256,log_jtfot,original_coordinate_drift,0.981145382513433,256
4,pitch,C04-T001,256,bidirectional_cumulative_energy,original_coordinate_drift,0.9283114046173265,256
4,pitch,C04-T001,256,log_quadrature_bicul,original_coordinate_drift,0.9168600777242596,256
4,pitch,C04-T001,256,fading,original_coordinate_drift,0.9036442978464373,256
4,pitch,C04-T002,256,waveform_l1,both_directed,0.419921875,256
4,pitch,C04-T002,256,waveform_mse,both_directed,0.345703125,256
4,pitch,C04-T002,256,single_stft,both_directed,0.455078125,256
4,pitch,C04-T002,256,linear_mss,both_directed,0.505859375,256
4,pitch,C04-T002,256,smooth_mss,both_directed,0.6044921875,256
4,pitch,C04-T002,256,sot_published_composite,both_directed,0.5791015625,256
4,pitch,C04-T002,256,linear_jtfot,both_directed,0.564453125,256
4,pitch,C04-T002,256,log_jtfot,both_directed,0.556640625,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,both_directed,0.6640625,256
4,pitch,C04-T002,256,log_quadrature_bicul,both_directed,0.6787109375,256
4,pitch,C04-T002,256,fading,both_directed,0.7568359375,256
4,pitch,C04-T002,256,waveform_l1,pitch_directed,0.48828125,256
4,pitch,C04-T002,256,waveform_mse,pitch_directed,0.4052734375,256
4,pitch,C04-T002,256,single_stft,pitch_directed,0.5498046875,256
4,pitch,C04-T002,256,linear_mss,pitch_directed,0.5908203125,256
4,pitch,C04-T002,256,smooth_mss,pitch_directed,0.669921875,256
4,pitch,C04-T002,256,sot_published_composite,pitch_directed,0.666015625,256
4,pitch,C04-T002,256,linear_jtfot,pitch_directed,0.7138671875,256
4,pitch,C04-T002,256,log_jtfot,pitch_directed,0.72265625,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,pitch_directed,0.837890625,256
4,pitch,C04-T002,256,log_quadrature_bicul,pitch_directed,0.8564453125,256
4,pitch,C04-T002,256,fading,pitch_directed,0.8876953125,256
4,pitch,C04-T002,256,waveform_l1,time_directed,0.6608040201005027,199
4,pitch,C04-T002,256,waveform_mse,time_directed,0.7114740368509215,199
4,pitch,C04-T002,256,single_stft,time_directed,0.5368509212730321,199
4,pitch,C04-T002,256,linear_mss,time_directed,0.6813232830820773,199
4,pitch,C04-T002,256,smooth_mss,time_directed,0.7432998324958127,199
4,pitch,C04-T002,256,sot_published_composite,time_directed,0.71356783919598,199
4,pitch,C04-T002,256,linear_jtfot,time_directed,0.5397822445561141,199
4,pitch,C04-T002,256,log_jtfot,time_directed,0.509212730318258,199
4,pitch,C04-T002,256,bidirectional_cumulative_energy,time_directed,0.5917085427135679,199
4,pitch,C04-T002,256,log_quadrature_bicul,time_directed,0.5904522613065327,199
4,pitch,C04-T002,256,fading,time_directed,0.6984924623115578,199
4,pitch,C04-T002,256,waveform_l1,dot_directed,0.5947265625,256
4,pitch,C04-T002,256,waveform_mse,dot_directed,0.5693359375,256
4,pitch,C04-T002,256,single_stft,dot_directed,0.5791015625,256
4,pitch,C04-T002,256,linear_mss,dot_directed,0.685546875,256
4,pitch,C04-T002,256,smooth_mss,dot_directed,0.767578125,256
4,pitch,C04-T002,256,sot_published_composite,dot_directed,0.7265625,256
4,pitch,C04-T002,256,linear_jtfot,dot_directed,0.65234375,256
4,pitch,C04-T002,256,log_jtfot,dot_directed,0.65234375,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,dot_directed,0.76953125,256
4,pitch,C04-T002,256,log_quadrature_bicul,dot_directed,0.7890625,256
4,pitch,C04-T002,256,fading,dot_directed,0.8349609375,256
4,pitch,C04-T002,256,waveform_l1,cosine,0.13470622407687902,256
4,pitch,C04-T002,256,waveform_mse,cosine,0.16301631374675038,256
4,pitch,C04-T002,256,single_stft,cosine,0.0937968219469472,256
4,pitch,C04-T002,256,linear_mss,cosine,0.18620804886519787,256
4,pitch,C04-T002,256,smooth_mss,cosine,0.245114091699373,256
4,pitch,C04-T002,256,sot_published_composite,cosine,0.0952932604016578,256
4,pitch,C04-T002,256,linear_jtfot,cosine,0.1533566337865137,256
4,pitch,C04-T002,256,log_jtfot,cosine,0.1598127066464462,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,cosine,0.42125199504169664,256
4,pitch,C04-T002,256,log_quadrature_bicul,cosine,0.43546754279008476,256
4,pitch,C04-T002,256,fading,cosine,0.49787964336670665,256
4,pitch,C04-T002,256,waveform_l1,phrase_success,0.0390625,256
4,pitch,C04-T002,256,waveform_mse,phrase_success,0.0234375,256
4,pitch,C04-T002,256,single_stft,phrase_success,0.05078125,256
4,pitch,C04-T002,256,linear_mss,phrase_success,0.0625,256
4,pitch,C04-T002,256,smooth_mss,phrase_success,0.125,256
4,pitch,C04-T002,256,sot_published_composite,phrase_success,0.1328125,256
4,pitch,C04-T002,256,linear_jtfot,phrase_success,0.078125,256
4,pitch,C04-T002,256,log_jtfot,phrase_success,0.10546875,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,phrase_success,0.1796875,256
4,pitch,C04-T002,256,log_quadrature_bicul,phrase_success,0.1953125,256
4,pitch,C04-T002,256,fading,phrase_success,0.3515625,256
4,pitch,C04-T002,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T002,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T002,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T002,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T002,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T002,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T002,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T002,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T002,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T002,256,fading,zero_gradient,0.0,256
4,pitch,C04-T002,256,waveform_l1,original_coordinate_drift,0.9983531054425282,256
4,pitch,C04-T002,256,waveform_mse,original_coordinate_drift,0.998977204218196,256
4,pitch,C04-T002,256,single_stft,original_coordinate_drift,0.9029021976947041,256
4,pitch,C04-T002,256,linear_mss,original_coordinate_drift,0.9819821833941808,256
4,pitch,C04-T002,256,smooth_mss,original_coordinate_drift,0.9854656339385316,256
4,pitch,C04-T002,256,sot_published_composite,original_coordinate_drift,0.9998780590565872,256
4,pitch,C04-T002,256,linear_jtfot,original_coordinate_drift,0.9810474180140688,256
4,pitch,C04-T002,256,log_jtfot,original_coordinate_drift,0.9747045170326323,256
4,pitch,C04-T002,256,bidirectional_cumulative_energy,original_coordinate_drift,0.8710537192905791,256
4,pitch,C04-T002,256,log_quadrature_bicul,original_coordinate_drift,0.849610356133784,256
4,pitch,C04-T002,256,fading,original_coordinate_drift,0.8585855514563476,256
4,pitch,C04-T003,256,waveform_l1,both_directed,0.439453125,256
4,pitch,C04-T003,256,waveform_mse,both_directed,0.388671875,256
4,pitch,C04-T003,256,single_stft,both_directed,0.5302734375,256
4,pitch,C04-T003,256,linear_mss,both_directed,0.556640625,256
4,pitch,C04-T003,256,smooth_mss,both_directed,0.6181640625,256
4,pitch,C04-T003,256,sot_published_composite,both_directed,0.5673828125,256
4,pitch,C04-T003,256,linear_jtfot,both_directed,0.5703125,256
4,pitch,C04-T003,256,log_jtfot,both_directed,0.5888671875,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,both_directed,0.642578125,256
4,pitch,C04-T003,256,log_quadrature_bicul,both_directed,0.650390625,256
4,pitch,C04-T003,256,fading,both_directed,0.73828125,256
4,pitch,C04-T003,256,waveform_l1,pitch_directed,0.5576171875,256
4,pitch,C04-T003,256,waveform_mse,pitch_directed,0.486328125,256
4,pitch,C04-T003,256,single_stft,pitch_directed,0.6220703125,256
4,pitch,C04-T003,256,linear_mss,pitch_directed,0.6376953125,256
4,pitch,C04-T003,256,smooth_mss,pitch_directed,0.7197265625,256
4,pitch,C04-T003,256,sot_published_composite,pitch_directed,0.6884765625,256
4,pitch,C04-T003,256,linear_jtfot,pitch_directed,0.7197265625,256
4,pitch,C04-T003,256,log_jtfot,pitch_directed,0.73046875,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,pitch_directed,0.81640625,256
4,pitch,C04-T003,256,log_quadrature_bicul,pitch_directed,0.830078125,256
4,pitch,C04-T003,256,fading,pitch_directed,0.8720703125,256
4,pitch,C04-T003,256,waveform_l1,time_directed,0.4910873440285205,187
4,pitch,C04-T003,256,waveform_mse,time_directed,0.5142602495543673,187
4,pitch,C04-T003,256,single_stft,time_directed,0.5677361853832441,187
4,pitch,C04-T003,256,linear_mss,time_directed,0.6283422459893049,187
4,pitch,C04-T003,256,smooth_mss,time_directed,0.5494652406417114,187
4,pitch,C04-T003,256,sot_published_composite,time_directed,0.5138146167557933,187
4,pitch,C04-T003,256,linear_jtfot,time_directed,0.4919786096256685,187
4,pitch,C04-T003,256,log_jtfot,time_directed,0.5120320855614974,187
4,pitch,C04-T003,256,bidirectional_cumulative_energy,time_directed,0.4763814616755792,187
4,pitch,C04-T003,256,log_quadrature_bicul,time_directed,0.4505347593582888,187
4,pitch,C04-T003,256,fading,time_directed,0.6051693404634584,187
4,pitch,C04-T003,256,waveform_l1,dot_directed,0.5361328125,256
4,pitch,C04-T003,256,waveform_mse,dot_directed,0.5078125,256
4,pitch,C04-T003,256,single_stft,dot_directed,0.6337890625,256
4,pitch,C04-T003,256,linear_mss,dot_directed,0.666015625,256
4,pitch,C04-T003,256,smooth_mss,dot_directed,0.7080078125,256
4,pitch,C04-T003,256,sot_published_composite,dot_directed,0.6640625,256
4,pitch,C04-T003,256,linear_jtfot,dot_directed,0.6474609375,256
4,pitch,C04-T003,256,log_jtfot,dot_directed,0.6708984375,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,dot_directed,0.7548828125,256
4,pitch,C04-T003,256,log_quadrature_bicul,dot_directed,0.767578125,256
4,pitch,C04-T003,256,fading,dot_directed,0.8388671875,256
4,pitch,C04-T003,256,waveform_l1,cosine,0.03711889746069781,256
4,pitch,C04-T003,256,waveform_mse,cosine,0.04839483139585924,256
4,pitch,C04-T003,256,single_stft,cosine,0.1460021726322574,256
4,pitch,C04-T003,256,linear_mss,cosine,0.15707070444987029,256
4,pitch,C04-T003,256,smooth_mss,cosine,0.16439638595164313,256
4,pitch,C04-T003,256,sot_published_composite,cosine,0.08756723100152836,256
4,pitch,C04-T003,256,linear_jtfot,cosine,0.1127164931192003,256
4,pitch,C04-T003,256,log_jtfot,cosine,0.14752721820850576,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,cosine,0.3608874852563454,256
4,pitch,C04-T003,256,log_quadrature_bicul,cosine,0.37561534155170484,256
4,pitch,C04-T003,256,fading,cosine,0.47493376179890234,256
4,pitch,C04-T003,256,waveform_l1,phrase_success,0.046875,256
4,pitch,C04-T003,256,waveform_mse,phrase_success,0.0078125,256
4,pitch,C04-T003,256,single_stft,phrase_success,0.0859375,256
4,pitch,C04-T003,256,linear_mss,phrase_success,0.09375,256
4,pitch,C04-T003,256,smooth_mss,phrase_success,0.16015625,256
4,pitch,C04-T003,256,sot_published_composite,phrase_success,0.15625,256
4,pitch,C04-T003,256,linear_jtfot,phrase_success,0.109375,256
4,pitch,C04-T003,256,log_jtfot,phrase_success,0.12109375,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,phrase_success,0.1953125,256
4,pitch,C04-T003,256,log_quadrature_bicul,phrase_success,0.2109375,256
4,pitch,C04-T003,256,fading,phrase_success,0.30078125,256
4,pitch,C04-T003,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T003,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T003,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T003,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T003,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T003,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T003,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T003,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T003,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T003,256,fading,zero_gradient,0.0,256
4,pitch,C04-T003,256,waveform_l1,original_coordinate_drift,0.9984827666271332,256
4,pitch,C04-T003,256,waveform_mse,original_coordinate_drift,0.9992304380331684,256
4,pitch,C04-T003,256,single_stft,original_coordinate_drift,0.9111987166351624,256
4,pitch,C04-T003,256,linear_mss,original_coordinate_drift,0.9784846815408458,256
4,pitch,C04-T003,256,smooth_mss,original_coordinate_drift,0.9872709313530922,256
4,pitch,C04-T003,256,sot_published_composite,original_coordinate_drift,0.9981124516034775,256
4,pitch,C04-T003,256,linear_jtfot,original_coordinate_drift,0.9696274385296699,256
4,pitch,C04-T003,256,log_jtfot,original_coordinate_drift,0.9701110983385076,256
4,pitch,C04-T003,256,bidirectional_cumulative_energy,original_coordinate_drift,0.8033463798790743,256
4,pitch,C04-T003,256,log_quadrature_bicul,original_coordinate_drift,0.7888011210174383,256
4,pitch,C04-T003,256,fading,original_coordinate_drift,0.8163848207553055,256
4,pitch,C04-T004,256,waveform_l1,both_directed,0.423828125,256
4,pitch,C04-T004,256,waveform_mse,both_directed,0.451171875,256
4,pitch,C04-T004,256,single_stft,both_directed,0.46875,256
4,pitch,C04-T004,256,linear_mss,both_directed,0.4990234375,256
4,pitch,C04-T004,256,smooth_mss,both_directed,0.5576171875,256
4,pitch,C04-T004,256,sot_published_composite,both_directed,0.615234375,256
4,pitch,C04-T004,256,linear_jtfot,both_directed,0.517578125,256
4,pitch,C04-T004,256,log_jtfot,both_directed,0.5166015625,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,both_directed,0.57421875,256
4,pitch,C04-T004,256,log_quadrature_bicul,both_directed,0.583984375,256
4,pitch,C04-T004,256,fading,both_directed,0.6220703125,256
4,pitch,C04-T004,256,waveform_l1,pitch_directed,0.5751953125,256
4,pitch,C04-T004,256,waveform_mse,pitch_directed,0.599609375,256
4,pitch,C04-T004,256,single_stft,pitch_directed,0.6123046875,256
4,pitch,C04-T004,256,linear_mss,pitch_directed,0.6455078125,256
4,pitch,C04-T004,256,smooth_mss,pitch_directed,0.7109375,256
4,pitch,C04-T004,256,sot_published_composite,pitch_directed,0.765625,256
4,pitch,C04-T004,256,linear_jtfot,pitch_directed,0.68359375,256
4,pitch,C04-T004,256,log_jtfot,pitch_directed,0.7060546875,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,pitch_directed,0.7802734375,256
4,pitch,C04-T004,256,log_quadrature_bicul,pitch_directed,0.80078125,256
4,pitch,C04-T004,256,fading,pitch_directed,0.8466796875,256
4,pitch,C04-T004,256,waveform_l1,time_directed,0.5165130568356378,217
4,pitch,C04-T004,256,waveform_mse,time_directed,0.5241935483870969,217
4,pitch,C04-T004,256,single_stft,time_directed,0.5268817204301076,217
4,pitch,C04-T004,256,linear_mss,time_directed,0.4957757296466974,217
4,pitch,C04-T004,256,smooth_mss,time_directed,0.5549155145929341,217
4,pitch,C04-T004,256,sot_published_composite,time_directed,0.5794930875576035,217
4,pitch,C04-T004,256,linear_jtfot,time_directed,0.5288018433179721,217
4,pitch,C04-T004,256,log_jtfot,time_directed,0.5153609831029184,217
4,pitch,C04-T004,256,bidirectional_cumulative_energy,time_directed,0.5288018433179724,217
4,pitch,C04-T004,256,log_quadrature_bicul,time_directed,0.5291858678955454,217
4,pitch,C04-T004,256,fading,time_directed,0.5314900153609831,217
4,pitch,C04-T004,256,waveform_l1,dot_directed,0.544921875,256
4,pitch,C04-T004,256,waveform_mse,dot_directed,0.5751953125,256
4,pitch,C04-T004,256,single_stft,dot_directed,0.6279296875,256
4,pitch,C04-T004,256,linear_mss,dot_directed,0.634765625,256
4,pitch,C04-T004,256,smooth_mss,dot_directed,0.6962890625,256
4,pitch,C04-T004,256,sot_published_composite,dot_directed,0.7265625,256
4,pitch,C04-T004,256,linear_jtfot,dot_directed,0.6298828125,256
4,pitch,C04-T004,256,log_jtfot,dot_directed,0.6337890625,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,dot_directed,0.6884765625,256
4,pitch,C04-T004,256,log_quadrature_bicul,dot_directed,0.697265625,256
4,pitch,C04-T004,256,fading,dot_directed,0.7294921875,256
4,pitch,C04-T004,256,waveform_l1,cosine,0.019056343219018192,256
4,pitch,C04-T004,256,waveform_mse,cosine,0.022868091072319612,256
4,pitch,C04-T004,256,single_stft,cosine,0.14580594938293845,256
4,pitch,C04-T004,256,linear_mss,cosine,0.08148329946086513,256
4,pitch,C04-T004,256,smooth_mss,cosine,0.1542025452714975,256
4,pitch,C04-T004,256,sot_published_composite,cosine,0.03861304935015431,256
4,pitch,C04-T004,256,linear_jtfot,cosine,0.0949338576080685,256
4,pitch,C04-T004,256,log_jtfot,cosine,0.1190968590647396,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,cosine,0.235276448856139,256
4,pitch,C04-T004,256,log_quadrature_bicul,cosine,0.24598315780709162,256
4,pitch,C04-T004,256,fading,cosine,0.31241003566644066,256
4,pitch,C04-T004,256,waveform_l1,phrase_success,0.02734375,256
4,pitch,C04-T004,256,waveform_mse,phrase_success,0.05859375,256
4,pitch,C04-T004,256,single_stft,phrase_success,0.0625,256
4,pitch,C04-T004,256,linear_mss,phrase_success,0.08984375,256
4,pitch,C04-T004,256,smooth_mss,phrase_success,0.13671875,256
4,pitch,C04-T004,256,sot_published_composite,phrase_success,0.1875,256
4,pitch,C04-T004,256,linear_jtfot,phrase_success,0.078125,256
4,pitch,C04-T004,256,log_jtfot,phrase_success,0.05078125,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,phrase_success,0.12109375,256
4,pitch,C04-T004,256,log_quadrature_bicul,phrase_success,0.1328125,256
4,pitch,C04-T004,256,fading,phrase_success,0.16015625,256
4,pitch,C04-T004,256,waveform_l1,zero_gradient,0.0,256
4,pitch,C04-T004,256,waveform_mse,zero_gradient,0.0,256
4,pitch,C04-T004,256,single_stft,zero_gradient,0.0,256
4,pitch,C04-T004,256,linear_mss,zero_gradient,0.0,256
4,pitch,C04-T004,256,smooth_mss,zero_gradient,0.0,256
4,pitch,C04-T004,256,sot_published_composite,zero_gradient,0.0,256
4,pitch,C04-T004,256,linear_jtfot,zero_gradient,0.0,256
4,pitch,C04-T004,256,log_jtfot,zero_gradient,0.0,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,zero_gradient,0.0,256
4,pitch,C04-T004,256,log_quadrature_bicul,zero_gradient,0.0,256
4,pitch,C04-T004,256,fading,zero_gradient,0.0,256
4,pitch,C04-T004,256,waveform_l1,original_coordinate_drift,0.9986677515182218,256
4,pitch,C04-T004,256,waveform_mse,original_coordinate_drift,0.9994944858552273,256
4,pitch,C04-T004,256,single_stft,original_coordinate_drift,0.9457656355364207,256
4,pitch,C04-T004,256,linear_mss,original_coordinate_drift,0.9750056012407421,256
4,pitch,C04-T004,256,smooth_mss,original_coordinate_drift,0.9815786089846193,256
4,pitch,C04-T004,256,sot_published_composite,original_coordinate_drift,0.9999956264336747,256
4,pitch,C04-T004,256,linear_jtfot,original_coordinate_drift,0.9842012319843807,256
4,pitch,C04-T004,256,log_jtfot,original_coordinate_drift,0.9833562463386,256
4,pitch,C04-T004,256,bidirectional_cumulative_energy,original_coordinate_drift,0.9428209043259168,256
4,pitch,C04-T004,256,log_quadrature_bicul,original_coordinate_drift,0.934827425809317,256
4,pitch,C04-T004,256,fading,original_coordinate_drift,0.9247865456792864,256
4,pitch,C04-T005,256,waveform_l1,both_directed,0.3876953125,256
4,pitch,C04-T005,256,waveform_mse,both_directed,0.2822265625,256
4,pitch,C04-T005,256,single_stft,both_directed,0.4794921875,256
4,pitch,C04-T005,256,linear_mss,both_directed,0.5263671875,256
4,pitch,C04-T005,256,smooth_mss,both_directed,0.6044921875,256
4,pitch,C04-T005,256,sot_published_composite,both_directed,0.5869140625,256
4,pitch,C04-T005,256,linear_jtfot,both_directed,0.6435546875,256
4,pitch,C04-T005,256,log_jtfot,both_directed,0.6787109375,256
4,pitch,C04-T005,256,bidirectional_cumulative_energy,both_directed,0.7509765625,256
4,pitch,C04-T005,256,log_quadrature_bicul,both_directed,0.7646484375,256
4,pitch,C04-T005,256,fading,both_directed,0.7666015625,256
4,pitch,C04-T005,256,waveform_l1,pitch_directed,0.4697265625,256
4,pitch,C04-T005,256,waveform_mse,pitch_directed,0.3505859375,256
4,pitch,C04-T005,256,single_stft,pitch_directed,0.57421875,256
4,pitch,C04-T005,256,linear_mss,pitch_directed,0.63671875,256
4,pitch,C04-T005,256,smooth_mss,pitch_directed,0.7158203125,256
4,pitch,C04-T005,256,sot_published_composite,pitch_directed,0.654296875,256
4,pitch,C04-T005,256,linear_jtfot,pitch_directed,0.73828125,256
4,pitch,C04-T005,256,log_jtfot,pitch_directed,0.79296875,256
4,pitch,C04-T005,256,bidirectional_cumulative_energy,pitch_directed,0.8935546875,256
4,pitch,C04-T005,256,log_quadrature_bicul,pitch_directed,0.90625,256
4,pitch,C04-T005,256,fading,pitch_directed,0.927734375,256
4,pitch,C04-T005,256,waveform_l1,time_directed,0.3110236220472441,127
4,pitch,C04-T005,256,waveform_mse,time_directed,0.2933070866141732,127
