loss,label,cardinality,metric,n,mean,sample_std,q1,median,q3
sot_published_composite,SOT,1,pitch_mae_cents,150,955.2420549179792,606.0372852948035,458.63997399083485,909.7930382101988,1356.2897624301897
sot_published_composite,SOT,1,onset_mae_ms,150,259.48091181459176,319.34266951676324,3.7416055019611205,157.27899881047534,396.6921824734091
sot_published_composite,SOT,1,log_spectral_distance_db,150,15.798277283577669,5.277297549664883,11.46486461477235,16.917257779497014,19.897813643254054
sot_published_composite,SOT,2,pitch_mae_cents,150,995.02848376349,443.6093700968021,683.5033279106979,1003.3308834891982,1305.6825740158376
sot_published_composite,SOT,2,onset_mae_ms,150,240.2754296194456,185.78324645444732,89.42728434465597,199.77289337415988,384.24230323591325
sot_published_composite,SOT,2,log_spectral_distance_db,150,20.118702101365514,3.1299434074037853,18.5804798741982,20.58736226326249,22.289783081807094
sot_published_composite,SOT,4,pitch_mae_cents,150,938.6725673025202,326.7764178765573,693.1154245052757,966.1460324873199,1165.2002650572356
sot_published_composite,SOT,4,onset_mae_ms,150,242.4863819888722,131.2648043277278,146.6445082881948,230.77479348826773,303.90406044202655
sot_published_composite,SOT,4,log_spectral_distance_db,150,24.676575600828144,2.3254493114678945,23.026332342773873,25.149371088135535,26.265343781377034
sot_published_composite,SOT,6,pitch_mae_cents,150,848.3415745517167,274.9969919801122,636.6902222874089,839.6307375674656,1049.067377153224
sot_published_composite,SOT,6,onset_mae_ms,150,220.38712981992353,87.77181332186022,154.9311616950461,207.2723656234242,283.95086339637237
sot_published_composite,SOT,6,log_spectral_distance_db,150,26.469914970661492,2.1401696389671923,25.099428836705535,26.54546940951787,27.914566589207745
sot_published_composite,SOT,8,pitch_mae_cents,150,842.9729478809857,233.59400153871107,673.0686541970955,821.2083625084408,995.3089656080638
sot_published_composite,SOT,8,onset_mae_ms,150,208.47502811020138,73.80319290207197,153.35543305593384,198.77874539990393,254.62391543061221
sot_published_composite,SOT,8,log_spectral_distance_db,150,27.293557687460353,2.3425618314813983,25.711805951781926,27.385773175179942,28.951866501895488
linear_jtfot,TFW2,1,pitch_mae_cents,150,212.01926145173215,286.0537943935158,5.93023050028349,78.64876930528449,297.13729524314357
linear_jtfot,TFW2,1,onset_mae_ms,150,53.28911838046945,113.26595067913792,2.4128455132867432,9.985505390277648,46.342579237633295
linear_jtfot,TFW2,1,log_spectral_distance_db,150,8.524692065437389,5.7574484063767,3.3366860614951124,8.710545655211007,13.008060869482065
